,,,,SRSF1,,,,,ERCC8,,,,,,,,,,,,,,,,,,,,,,,
,,,,CYB5B,,,,,SEC22B,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLF2,,,,,PI16,,,,,,,,,,,,,,,,,,,,,,,
,,,,MIA2,,,,,NADK,,,,,,,,,,,,,,,,,,,,,,,
,,,,HNRNPCP2,,,,,PET100,,,,,,,,,,,,,,,,,,,,,,,
,,,,LINC03014,,,,,SYNRG,,,,,,,,,,,,,,,,,,,,,,,
,,,,EXOSC1,,,,,ATRX,,,,,,,,,,,,,,,,,,,,,,,
,,,,COX6A1,,,,,DKK2,,,,,,,,,,,,,,,,,,,,,,,
,,,,COX6A1P2,,,,,UBQLN2,,,,,,,,,,,,,,,,,,,,,,,
,,,,DYNC1I2P1,,,,,PSMA1,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLC25A24,,,,,NCBP3,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPL15,,,,,ADK,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF708,,,,,PRDX1,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAP3K4-AS1,,,,,ZBTB1,,,,,,,,,,,,,,,,,,,,,,,
,,,,KPNB1,,,,,FTO,,,,,,,,,,,,,,,,,,,,,,,
,,,,PDCL3,,,,,OCIAD1,,,,,,,,,,,,,,,,,,,,,,,
,,,,PDCL3P4,,,,,ULK2,,,,,,,,,,,,,,,,,,,,,,,
,,,,PDCL3P5,,,,,GNAI3,,,,,,,,,,,,,,,,,,,,,,,
,,,,PDCL3P6,,,,,KDM3B,,,,,,,,,,,,,,,,,,,,,,,
,,,,NDUFAB1,,,,,EBF2,,,,,,,,,,,,,,,,,,,,,,,
,,,,ESPL1,,,,,MAML1,,,,,,,,,,,,,,,,,,,,,,,
,,,,MIR214,,,,,GOLGA1,,,,,,,,,,,,,,,,,,,,,,,
,,,,YWHAE,,,,,ZNG1B,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPS11P1,,,,,ABCB10,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNRNP27,,,,,TBC1D5,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNRPF,,,,,CAPZA2,,,,,,,,,,,,,,,,,,,,,,,
,,,,UIMC1,,,,,ERP29,,,,,,,,,,,,,,,,,,,,,,,
,,,,NBPF12,,,,,TRAPPC2,,,,,,,,,,,,,,,,,,,,,,,
,,,,CPNE3,,,,,ADCYAP1,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPS2P46,,,,,CCPG1,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPS2P5,,,,,SEC31A,,,,,,,,,,,,,,,,,,,,,,,
,,,,PDXP-DT,,,,,YIPF1,,,,,,,,,,,,,,,,,,,,,,,
,,,,RAB23,,,,,PCGF5,,,,,,,,,,,,,,,,,,,,,,,
,,,,SELENOF,,,,,RCOR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,TASOR,,,,,ELAC1,,,,,,,,,,,,,,,,,,,,,,,
,,,,ALS2,,,,,ATL3,,,,,,,,,,,,,,,,,,,,,,,
,,,,MRFAP1L2,,,,,PREB,,,,,,,,,,,,,,,,,,,,,,,
,,,,CLINT1,,,,,ACOT9,,,,,,,,,,,,,,,,,,,,,,,
,,,,PSMA3,,,,,PSMD7,,,,,,,,,,,,,,,,,,,,,,,
,,,,NBPF8,,,,,STARD3NL,,,,,,,,,,,,,,,,,,,,,,,
,,,,EIF5,,,,,PTPRD,,,,,,,,,,,,,,,,,,,,,,,
,,,,FCGR3B,,,,,AP4E1,,,,,,,,,,,,,,,,,,,,,,,
,,,,CLEC1B,,,,,ZNF641,,,,,,,,,,,,,,,,,,,,,,,
,,,,PTCD3,,,,,HNRNPA0,,,,,,,,,,,,,,,,,,,,,,,
,,,,ASH2L,,,,,PIP4P1,,,,,,,,,,,,,,,,,,,,,,,
,,,,NGDN,,,,,FAM76A,,,,,,,,,,,,,,,,,,,,,,,
,,,,ARIH1,,,,,GIGYF2,,,,,,,,,,,,,,,,,,,,,,,
,,,,PFN2,,,,,MNDA,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAP3K5-AS2,,,,,ARHGAP6,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUPT4H1,,,,,NCOR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,ANP32A,,,,,SMAP1,,,,,,,,,,,,,,,,,,,,,,,
,,,,NTSR1,,,,,DCP2,,,,,,,,,,,,,,,,,,,,,,,
,,,,ALG5,,,,,CD34,,,,,,,,,,,,,,,,,,,,,,,
,,,,NUMBL,,,,,DAPK1,,,,,,,,,,,,,,,,,,,,,,,
,,,,COIL,,,,,ARHGEF18,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZFAS1,,,,,USP28,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPL7,,,,,FCF1,,,,,,,,,,,,,,,,,,,,,,,
,,,,RAB6A,,,,,NDUFB2,,,,,,,,,,,,,,,,,,,,,,,
,,,,ADSS2,,,,,NLRC3,,,,,,,,,,,,,,,,,,,,,,,
,,,,CSF3R,,,,,ITGAX,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNG1C,,,,,TET2,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNG1E,,,,,TMEM256,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNG1F,,,,,IL12RB1,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPL29P17,,,,,PRRC1,,,,,,,,,,,,,,,,,,,,,,,
,,,,ACTR10,,,,,TMUB2,,,,,,,,,,,,,,,,,,,,,,,
,,,,CALCOCO2,,,,,NEDD1,,,,,,,,,,,,,,,,,,,,,,,
,,,,FAM204A,,,,,PAFAH1B2,,,,,,,,,,,,,,,,,,,,,,,
,,,,COX7A2P2,,,,,NR2C1,,,,,,,,,,,,,,,,,,,,,,,
,,,,VAMP4,,,,,ELP4,,,,,,,,,,,,,,,,,,,,,,,
,,,,ANKRD17,,,,,IL10,,,,,,,,,,,,,,,,,,,,,,,
,,,,LINC01399,,,,,MLX,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRR32,,,,,ZW10,,,,,,,,,,,,,,,,,,,,,,,
,,,,NCBP2,,,,,UEVLD,,,,,,,,,,,,,,,,,,,,,,,
,,,,FAM199X,,,,,FNIP2,,,,,,,,,,,,,,,,,,,,,,,
,,,,PITPNB,,,,,LUC7L,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPS3,,,,,STARD7,,,,,,,,,,,,,,,,,,,,,,,
,,,,NDUFB5,,,,,P4HA3,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMEM204,,,,,GNAQ,,,,,,,,,,,,,,,,,,,,,,,
,,,,MED14OS,,,,,MSL1,,,,,,,,,,,,,,,,,,,,,,,
,,,,YWHAQ,,,,,WDR82,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPL10P2,,,,,ARMC8,,,,,,,,,,,,,,,,,,,,,,,
,,,,PLAC8,,,,,BRCC3,,,,,,,,,,,,,,,,,,,,,,,
,,,,CCL15-CCL14,,,,,P3H3,,,,,,,,,,,,,,,,,,,,,,,
,,,,LINC00606,,,,,PPIP5K2,,,,,,,,,,,,,,,,,,,,,,,
,,,,BMP8A,,,,,TPD52L2,,,,,,,,,,,,,,,,,,,,,,,
,,,,CCL14,,,,,CHMP4A,,,,,,,,,,,,,,,,,,,,,,,
,,,,TXNDC9,,,,,HSD17B11,,,,,,,,,,,,,,,,,,,,,,,
,,,,TBC1D14,,,,,MARCHF5,,,,,,,,,,,,,,,,,,,,,,,
,,,,RTF1,,,,,LUZP1,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRKAG1,,,,,SERPINF1,,,,,,,,,,,,,,,,,,,,,,,
,,,,PLEKHO1,,,,,RANBP3,,,,,,,,,,,,,,,,,,,,,,,
,,,,COA6,,,,,ACVR1B,,,,,,,,,,,,,,,,,,,,,,,
,,,,PRELID3B,,,,,CYB5R1,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLC25A30,,,,,CNN2,,,,,,,,,,,,,,,,,,,,,,,
,,,,DDI2,,,,,PEX11B,,,,,,,,,,,,,,,,,,,,,,,
,,,,NME2,,,,,RC3H1,,,,,,,,,,,,,,,,,,,,,,,
,,,,CSE1L,,,,,USP40,,,,,,,,,,,,,,,,,,,,,,,
,,,,PACC1,,,,,MGAT2,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPL23,,,,,AKIP1,,,,,,,,,,,,,,,,,,,,,,,
,,,,NDUFV2,,,,,RBM4B,,,,,,,,,,,,,,,,,,,,,,,
,,,,NDUFV2P1,,,,,PHF12,,,,,,,,,,,,,,,,,,,,,,,
,,,,NUTM2A-AS1,,,,,TM2D3,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMG1,,,,,UXS1,,,,,,,,,,,,,,,,,,,,,,,
,,,,ARF4,,,,,MPDU1,,,,,,,,,,,,,,,,,,,,,,,
,,,,UQCR11,,,,,PEBP1,,,,,,,,,,,,,,,,,,,,,,,
,,,,SEC13,,,,,TMEM11,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF382,,,,,HGSNAT,,,,,,,,,,,,,,,,,,,,,,,
,,,,TCEA1,,,,,SAP30L,,,,,,,,,,,,,,,,,,,,,,,
,,,,LRRC18,,,,,MIR503HG,,,,,,,,,,,,,,,,,,,,,,,
,,,,ODF2L,,,,,VPS36,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRIAP1,,,,,NSMCE3,,,,,,,,,,,,,,,,,,,,,,,
,,,,RB1,,,,,KLF7,,,,,,,,,,,,,,,,,,,,,,,
,,,,CASP7,,,,,FAM118B,,,,,,,,,,,,,,,,,,,,,,,
,,,,GNPNAT1,,,,,GPATCH2L,,,,,,,,,,,,,,,,,,,,,,,
,,,,NT5C1B-RDH14,,,,,MTRFR,,,,,,,,,,,,,,,,,,,,,,,
,,,,RDH14,,,,,DEDD,,,,,,,,,,,,,,,,,,,,,,,
,,,,BTRC,,,,,GLUL,,,,,,,,,,,,,,,,,,,,,,,
,,,,UTRN,,,,,SFT2D1,,,,,,,,,,,,,,,,,,,,,,,
,,,,BRAT1,,,,,ASCC1,,,,,,,,,,,,,,,,,,,,,,,
,,,,AQP1,,,,,MIR497HG,,,,,,,,,,,,,,,,,,,,,,,
,,,,CHTOP,,,,,SEC11A,,,,,,,,,,,,,,,,,,,,,,,
,,,,ARMT1,,,,,ZFP91,,,,,,,,,,,,,,,,,,,,,,,
,,,,TRIM33,,,,,VPS4B,,,,,,,,,,,,,,,,,,,,,,,
,,,,NAIPP2,,,,,TMEM35A,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLC50A1,,,,,PPP1CB,,,,,,,,,,,,,,,,,,,,,,,
,,,,POLR2G,,,,,FAM220A,,,,,,,,,,,,,,,,,,,,,,,
,,,,HUS1,,,,,AXL,,,,,,,,,,,,,,,,,,,,,,,
,,,,STEAP1,,,,,ABCC3,,,,,,,,,,,,,,,,,,,,,,,
,,,,GOLGA5,,,,,TRAPPC2L,,,,,,,,,,,,,,,,,,,,,,,
,,,,FBXW11,,,,,TIMP3,,,,,,,,,,,,,,,,,,,,,,,
,,,,AFG2B,,,,,MFHAS1,,,,,,,,,,,,,,,,,,,,,,,
,,,,PTTG2,,,,,CD226,,,,,,,,,,,,,,,,,,,,,,,
,,,,RAC1P2,,,,,FGD5-AS1,,,,,,,,,,,,,,,,,,,,,,,
,,,,EPS15,,,,,ZNF638,,,,,,,,,,,,,,,,,,,,,,,
,,,,TSPAN13,,,,,ABRAXAS2,,,,,,,,,,,,,,,,,,,,,,,
,,,,FKBP1C,,,,,RIPK2,,,,,,,,,,,,,,,,,,,,,,,
,,,,FAT1,,,,,HLA-B,,,,,,,,,,,,,,,,,,,,,,,
,,,,PSMC6,,,,,MTMR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,CFHR1,,,,,ZC2HC1A,,,,,,,,,,,,,,,,,,,,,,,
,,,,MYO9A,,,,,U2AF1,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPAG9,,,,,VSIR,,,,,,,,,,,,,,,,,,,,,,,
,,,,UQCRB,,,,,SLC25A12,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLC11A1,,,,,LINS1,,,,,,,,,,,,,,,,,,,,,,,
,,,,DENND10,,,,,TRIM23,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNORA65,,,,,CMTM6,,,,,,,,,,,,,,,,,,,,,,,
,,,,ARL17B,,,,,USP12,,,,,,,,,,,,,,,,,,,,,,,
,,,,NEIL2,,,,,GPBP1,,,,,,,,,,,,,,,,,,,,,,,
,,,,CARNMT1,,,,,TIMP2,,,,,,,,,,,,,,,,,,,,,,,
,,,,HID1,,,,,SOCS5,,,,,,,,,,,,,,,,,,,,,,,
,,,,BLTP3A,,,,,PCCA,,,,,,,,,,,,,,,,,,,,,,,
,,,,PLA2G2A,,,,,MON2,,,,,,,,,,,,,,,,,,,,,,,
,,,,NPM1P22,,,,,SNX14,,,,,,,,,,,,,,,,,,,,,,,
,,,,CXCL2,,,,,HGF,,,,,,,,,,,,,,,,,,,,,,,
,,,,ALG2,,,,,ZSWIM7,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAPK1IP1L,,,,,MORC3,,,,,,,,,,,,,,,,,,,,,,,
,,,,GOLGA7B,,,,,MDM1,,,,,,,,,,,,,,,,,,,,,,,
,,,,UFM1,,,,,APLNR,,,,,,,,,,,,,,,,,,,,,,,
,,,,USP5,,,,,SENP7,,,,,,,,,,,,,,,,,,,,,,,
,,,,COX20P1,,,,,PFN1,,,,,,,,,,,,,,,,,,,,,,,
,,,,TTC38,,,,,HIPK1,,,,,,,,,,,,,,,,,,,,,,,
,,,,PARD3B,,,,,PSMB1,,,,,,,,,,,,,,,,,,,,,,,
,,,,PCAT19,,,,,MFF,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF680,,,,,MARK3,,,,,,,,,,,,,,,,,,,,,,,
,,,,STAMBP,,,,,NATD1,,,,,,,,,,,,,,,,,,,,,,,
,,,,LINC03064,,,,,COX6B1,,,,,,,,,,,,,,,,,,,,,,,
,,,,UGCG,,,,,NLGN2,,,,,,,,,,,,,,,,,,,,,,,
,,,,MRPL34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GLRX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MEG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ERH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IL7R,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RNF113A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,H2AZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNORD14E,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,METTL9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SRP54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RAB11FIP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DDHD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KLK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MRPS16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ATXN3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ATP5MG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PPP2R5E,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ATP6V1D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GGCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMEM145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ASXL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMEM106B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CSF2RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ARHGAP27P1-BPTFP1-KPNA2P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TBX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RSPRY1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LINC02189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DCLRE1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PSMD6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WDR26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GALNT17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GLO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UBA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TSC22D2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EAF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ENTPD1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PTEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,COPS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MZT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HNRNPA3P10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HNRNPA3P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HNRNPA3P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JAM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CBR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RGL4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FASTKD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TENT4B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EIF4A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CCNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMIM11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MMADHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PHLPP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CCL3L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ADD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NOC3L,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,USF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DNM1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NIF3L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CAMK2D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NEURL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BAZ1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RN7SL731P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DNAJC15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JTB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAK16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FNDC1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MTCH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TNRC6A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ATP6AP1-DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CORO1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ATP6V0D1-DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMG1P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMG1P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CCDC47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PFKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IL12A-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BBIP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNORD36A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SNORD36B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ELN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EIF3J,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PCNX4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TIMM23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WTAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SRSF6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TASP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WDR53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,REXO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CSTF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMEM69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PPP3CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VPS45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RBMX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A2M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MYL6B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LMAN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LINC00922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EIF2B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NIPSNAP3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RFX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RASAL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RALGAPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FTOP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C1orf74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RNASE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMEM230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TMEM230P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UBE2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAP2K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZNF284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SRSF11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PID1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WSCD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NUCKS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPL12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLC25A16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ECD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TOR1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPS28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CASP6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GNPDA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LATS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LRRC70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SET,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NPEPPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CFAP70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,USP32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SLC25A44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RAB5IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TGIF2-RAB5IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PWP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CDK8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ITK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LETM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BAZ1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,COX7C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ZFP36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MIR6883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BTAF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RBFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CDC27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,APLN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SF3B6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,POGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RPRD1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FAM111A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CLEC2D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ACBD5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,STXBP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BOLA2-SMG1P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PAPOLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SIKE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SEC61G,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EIF3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VPS35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SENCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BMAL2-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAP4K4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BTN3A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WDR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PSMA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IL6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ATF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ATF4P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TUBBP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TM9SF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C2orf73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KDM7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SELE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
