,,,,ROR1-AS1,,,,,,,,,,,,,,,,,
,,,,ZBTB4,,,,,,,,,,,,,,,,,
,,,,DARS1,,,,,,,,,,,,,,,,,
,,,,ZBBX,,,,,,,,,,,,,,,,,
,,,,RPL10P16,,,,,,,,,,,,,,,,,
,,,,RPL10P9,,,,,,,,,,,,,,,,,
,,,,ERP44,,,,,,,,,,,,,,,,,
,,,,PLEKHN1,,,,,,,,,,,,,,,,,
,,,,CBX3,,,,,,,,,,,,,,,,,
,,,,TMEM14DP,,,,,,,,,,,,,,,,,
,,,,CCT3,,,,,,,,,,,,,,,,,
,,,,RAB28,,,,,,,,,,,,,,,,,
,,,,CBR1,,,,,,,,,,,,,,,,,
,,,,UBE2I,,,,,,,,,,,,,,,,,
,,,,GNB4,,,,,,,,,,,,,,,,,
,,,,CEACAMP3,,,,,,,,,,,,,,,,,
,,,,LCMT1-AS2,,,,,,,,,,,,,,,,,
,,,,PMVK,,,,,,,,,,,,,,,,,
,,,,SYNM,,,,,,,,,,,,,,,,,
,,,,LRRC8D,,,,,,,,,,,,,,,,,
,,,,ATP5PB,,,,,,,,,,,,,,,,,
,,,,IFT25,,,,,,,,,,,,,,,,,
,,,,BRINP3-DT,,,,,,,,,,,,,,,,,
,,,,TMEM14C,,,,,,,,,,,,,,,,,
,,,,RPS6KC1,,,,,,,,,,,,,,,,,
,,,,FGF5,,,,,,,,,,,,,,,,,
,,,,LINC00290,,,,,,,,,,,,,,,,,
,,,,MTMR6,,,,,,,,,,,,,,,,,
,,,,RNASET2,,,,,,,,,,,,,,,,,
,,,,C1orf167,,,,,,,,,,,,,,,,,
,,,,KY,,,,,,,,,,,,,,,,,
,,,,LDHB,,,,,,,,,,,,,,,,,
,,,,ADAM21,,,,,,,,,,,,,,,,,
,,,,OPRPN,,,,,,,,,,,,,,,,,
,,,,ZBTB2,,,,,,,,,,,,,,,,,
,,,,CFAP276,,,,,,,,,,,,,,,,,
,,,,PSPC1,,,,,,,,,,,,,,,,,
,,,,WARS2-AS1,,,,,,,,,,,,,,,,,
,,,,PPP1R1A,,,,,,,,,,,,,,,,,
,,,,MESD,,,,,,,,,,,,,,,,,
,,,,UBE3B,,,,,,,,,,,,,,,,,
,,,,CES5A,,,,,,,,,,,,,,,,,
,,,,PEDS1,,,,,,,,,,,,,,,,,
,,,,ADO,,,,,,,,,,,,,,,,,
,,,,ASXL2,,,,,,,,,,,,,,,,,
,,,,GTSF1L,,,,,,,,,,,,,,,,,
,,,,HSPE1,,,,,,,,,,,,,,,,,
,,,,UQCRFS1,,,,,,,,,,,,,,,,,
,,,,UQCRFS1P1,,,,,,,,,,,,,,,,,
,,,,EP300,,,,,,,,,,,,,,,,,
,,,,NBEAP4,,,,,,,,,,,,,,,,,
,,,,CPNE4,,,,,,,,,,,,,,,,,
,,,,PFN2,,,,,,,,,,,,,,,,,
,,,,TVP23C,,,,,,,,,,,,,,,,,
,,,,AKAP8L,,,,,,,,,,,,,,,,,
,,,,LRP6,,,,,,,,,,,,,,,,,
,,,,RPLP0P9,,,,,,,,,,,,,,,,,
,,,,PRORY,,,,,,,,,,,,,,,,,
,,,,DERL2,,,,,,,,,,,,,,,,,
,,,,FAF1,,,,,,,,,,,,,,,,,
,,,,ANKRD18A,,,,,,,,,,,,,,,,,
,,,,SUMO1P3,,,,,,,,,,,,,,,,,
,,,,RFK,,,,,,,,,,,,,,,,,
,,,,LINC01148,,,,,,,,,,,,,,,,,
,,,,ALOX15B,,,,,,,,,,,,,,,,,
,,,,TSFM,,,,,,,,,,,,,,,,,
,,,,TMEM147-AS1,,,,,,,,,,,,,,,,,
,,,,LINC02860,,,,,,,,,,,,,,,,,
,,,,PEDS1-UBE2V1,,,,,,,,,,,,,,,,,
,,,,UBE2V1,,,,,,,,,,,,,,,,,
,,,,CTSZ,,,,,,,,,,,,,,,,,
,,,,ZNF37A,,,,,,,,,,,,,,,,,
,,,,ZRANB2,,,,,,,,,,,,,,,,,
,,,,HEIH,,,,,,,,,,,,,,,,,
,,,,BCOR,,,,,,,,,,,,,,,,,
,,,,SNORD3A,,,,,,,,,,,,,,,,,
,,,,SNORD3B-1,,,,,,,,,,,,,,,,,
,,,,SNORD3B-2,,,,,,,,,,,,,,,,,
,,,,SNORD3C,,,,,,,,,,,,,,,,,
,,,,SNORD3D,,,,,,,,,,,,,,,,,
,,,,SUCLG2-DT,,,,,,,,,,,,,,,,,
,,,,MAGEA9,,,,,,,,,,,,,,,,,
,,,,MAGEA9B,,,,,,,,,,,,,,,,,
,,,,PWP1,,,,,,,,,,,,,,,,,
,,,,WBP1L,,,,,,,,,,,,,,,,,
,,,,TRIM17,,,,,,,,,,,,,,,,,
,,,,GPR182,,,,,,,,,,,,,,,,,
,,,,UBE2L5,,,,,,,,,,,,,,,,,
,,,,BTF3L4,,,,,,,,,,,,,,,,,
,,,,UBE2N,,,,,,,,,,,,,,,,,
,,,,AKAP8,,,,,,,,,,,,,,,,,
,,,,CD177,,,,,,,,,,,,,,,,,
,,,,NOMO3,,,,,,,,,,,,,,,,,
,,,,BUD23,,,,,,,,,,,,,,,,,
,,,,CCDC28A-AS1,,,,,,,,,,,,,,,,,
,,,,STK24,,,,,,,,,,,,,,,,,
,,,,UBTF,,,,,,,,,,,,,,,,,
,,,,ARMC3,,,,,,,,,,,,,,,,,
,,,,RPL17,,,,,,,,,,,,,,,,,
,,,,HDAC6,,,,,,,,,,,,,,,,,
,,,,DNAAF9,,,,,,,,,,,,,,,,,
,,,,IKBKB,,,,,,,,,,,,,,,,,
,,,,SERPINA1,,,,,,,,,,,,,,,,,
,,,,CTBP2P8,,,,,,,,,,,,,,,,,
,,,,GPR137C,,,,,,,,,,,,,,,,,
,,,,TMEM25,,,,,,,,,,,,,,,,,
,,,,ZMYM2,,,,,,,,,,,,,,,,,
,,,,SGMS1-AS1,,,,,,,,,,,,,,,,,
,,,,EMSY,,,,,,,,,,,,,,,,,
,,,,USP46,,,,,,,,,,,,,,,,,
,,,,KRT86,,,,,,,,,,,,,,,,,
,,,,ZKSCAN7,,,,,,,,,,,,,,,,,
,,,,YIPF6,,,,,,,,,,,,,,,,,
,,,,PRORP,,,,,,,,,,,,,,,,,
,,,,NRSN1,,,,,,,,,,,,,,,,,
,,,,NELFA,,,,,,,,,,,,,,,,,
,,,,YPEL4,,,,,,,,,,,,,,,,,
,,,,NUDT19,,,,,,,,,,,,,,,,,
,,,,HNRNPD,,,,,,,,,,,,,,,,,
,,,,MON1B,,,,,,,,,,,,,,,,,
,,,,SMAD5,,,,,,,,,,,,,,,,,
,,,,GABRG3-AS1,,,,,,,,,,,,,,,,,
,,,,ERCC4,,,,,,,,,,,,,,,,,
,,,,EHHADH,,,,,,,,,,,,,,,,,
,,,,TUSC8,,,,,,,,,,,,,,,,,
,,,,LINC02882,,,,,,,,,,,,,,,,,
,,,,BZW2,,,,,,,,,,,,,,,,,
,,,,TERF1P1,,,,,,,,,,,,,,,,,
,,,,TERF1P4,,,,,,,,,,,,,,,,,
,,,,TERF1P5,,,,,,,,,,,,,,,,,
,,,,TERF1P7,,,,,,,,,,,,,,,,,
,,,,STXBP5-AS1,,,,,,,,,,,,,,,,,
,,,,TNRC18,,,,,,,,,,,,,,,,,
,,,,LIMK1,,,,,,,,,,,,,,,,,
,,,,CILK1,,,,,,,,,,,,,,,,,
,,,,ELK3,,,,,,,,,,,,,,,,,
,,,,TWF1,,,,,,,,,,,,,,,,,
,,,,NFYC,,,,,,,,,,,,,,,,,
,,,,DDR2,,,,,,,,,,,,,,,,,
,,,,C11orf58,,,,,,,,,,,,,,,,,
,,,,HES1,,,,,,,,,,,,,,,,,
,,,,DALRD3,,,,,,,,,,,,,,,,,
,,,,REEP3,,,,,,,,,,,,,,,,,
,,,,BACH1-IT1,,,,,,,,,,,,,,,,,
,,,,DUSP22,,,,,,,,,,,,,,,,,
,,,,PLCH1,,,,,,,,,,,,,,,,,
,,,,RFC5,,,,,,,,,,,,,,,,,
,,,,DMGDH,,,,,,,,,,,,,,,,,
,,,,MVP-DT,,,,,,,,,,,,,,,,,
,,,,EIF4G3,,,,,,,,,,,,,,,,,
,,,,BCORP1,,,,,,,,,,,,,,,,,
,,,,RPL10A,,,,,,,,,,,,,,,,,
,,,,RPL10AP6,,,,,,,,,,,,,,,,,
,,,,UXS1,,,,,,,,,,,,,,,,,
,,,,RSL1D1,,,,,,,,,,,,,,,,,
,,,,TSPYL2,,,,,,,,,,,,,,,,,
,,,,COQ8B,,,,,,,,,,,,,,,,,
,,,,CLINT1,,,,,,,,,,,,,,,,,
,,,,HP,,,,,,,,,,,,,,,,,
,,,,STATH,,,,,,,,,,,,,,,,,
,,,,P3R3URF-PIK3R3,,,,,,,,,,,,,,,,,
,,,,MRPS22,,,,,,,,,,,,,,,,,
,,,,ARVCF,,,,,,,,,,,,,,,,,
,,,,S1PR5,,,,,,,,,,,,,,,,,
,,,,MRPL19,,,,,,,,,,,,,,,,,
,,,,DUSP3,,,,,,,,,,,,,,,,,
,,,,RPS24,,,,,,,,,,,,,,,,,
,,,,MIR378I,,,,,,,,,,,,,,,,,
,,,,FDFT1,,,,,,,,,,,,,,,,,
,,,,PHC3,,,,,,,,,,,,,,,,,
,,,,PHF6,,,,,,,,,,,,,,,,,
,,,,CTBP2,,,,,,,,,,,,,,,,,
,,,,IL9R,,,,,,,,,,,,,,,,,
,,,,OCIAD1,,,,,,,,,,,,,,,,,
,,,,NDUFB5,,,,,,,,,,,,,,,,,
,,,,PHAX,,,,,,,,,,,,,,,,,
,,,,TMEM74,,,,,,,,,,,,,,,,,
,,,,PEA15,,,,,,,,,,,,,,,,,
,,,,DPY19L3,,,,,,,,,,,,,,,,,
,,,,MRGPRX3,,,,,,,,,,,,,,,,,
,,,,DLST,,,,,,,,,,,,,,,,,
,,,,COPS7A,,,,,,,,,,,,,,,,,
,,,,ZNF843,,,,,,,,,,,,,,,,,
,,,,IMMT,,,,,,,,,,,,,,,,,
,,,,TRAPPC10,,,,,,,,,,,,,,,,,
,,,,RHOQP1,,,,,,,,,,,,,,,,,
,,,,BRD7P3,,,,,,,,,,,,,,,,,
,,,,SLC27A2,,,,,,,,,,,,,,,,,
,,,,TCAF1P1,,,,,,,,,,,,,,,,,
,,,,KLF17P1,,,,,,,,,,,,,,,,,
,,,,PAFAH1B2P2,,,,,,,,,,,,,,,,,
,,,,PPP6R3,,,,,,,,,,,,,,,,,
,,,,BTRC,,,,,,,,,,,,,,,,,
,,,,KRTAP5-AS1,,,,,,,,,,,,,,,,,
,,,,SNX3,,,,,,,,,,,,,,,,,
,,,,PEX26,,,,,,,,,,,,,,,,,
,,,,RALA,,,,,,,,,,,,,,,,,
,,,,PF4,,,,,,,,,,,,,,,,,
,,,,BRPF1,,,,,,,,,,,,,,,,,
,,,,ABHD17B,,,,,,,,,,,,,,,,,
,,,,NDST4,,,,,,,,,,,,,,,,,
,,,,BECN1,,,,,,,,,,,,,,,,,
,,,,TRAPPC6B,,,,,,,,,,,,,,,,,
,,,,RHNO1,,,,,,,,,,,,,,,,,
,,,,AGFG2,,,,,,,,,,,,,,,,,
,,,,ZNF518A,,,,,,,,,,,,,,,,,
,,,,ASH1L,,,,,,,,,,,,,,,,,
,,,,TMX1,,,,,,,,,,,,,,,,,
,,,,CNIH1,,,,,,,,,,,,,,,,,
,,,,USP12P1,,,,,,,,,,,,,,,,,
,,,,CSNK1G1,,,,,,,,,,,,,,,,,
,,,,SLC39A14,,,,,,,,,,,,,,,,,
,,,,XYLB,,,,,,,,,,,,,,,,,
,,,,SETMAR,,,,,,,,,,,,,,,,,
,,,,LSM3,,,,,,,,,,,,,,,,,
,,,,TXLNA,,,,,,,,,,,,,,,,,
,,,,STRN3,,,,,,,,,,,,,,,,,
,,,,DNM1L,,,,,,,,,,,,,,,,,
,,,,IPO8,,,,,,,,,,,,,,,,,
,,,,KLHDC8B,,,,,,,,,,,,,,,,,
,,,,KIF3B,,,,,,,,,,,,,,,,,
,,,,RBM12B,,,,,,,,,,,,,,,,,
,,,,CALML3-AS1,,,,,,,,,,,,,,,,,
,,,,SDS,,,,,,,,,,,,,,,,,
,,,,HEATR5A,,,,,,,,,,,,,,,,,
,,,,PDCL,,,,,,,,,,,,,,,,,
,,,,COMMD9,,,,,,,,,,,,,,,,,
,,,,SMARCA5,,,,,,,,,,,,,,,,,
,,,,CNOT7,,,,,,,,,,,,,,,,,
,,,,MAGEF1,,,,,,,,,,,,,,,,,
,,,,KLHL29,,,,,,,,,,,,,,,,,
,,,,AHI1-DT,,,,,,,,,,,,,,,,,
,,,,ATP5PD,,,,,,,,,,,,,,,,,
,,,,CELF3,,,,,,,,,,,,,,,,,
,,,,STARD13-AS,,,,,,,,,,,,,,,,,
,,,,ZNF75A,,,,,,,,,,,,,,,,,
,,,,RAB22A,,,,,,,,,,,,,,,,,
,,,,SH3RF1,,,,,,,,,,,,,,,,,
,,,,SPTLC1,,,,,,,,,,,,,,,,,
,,,,MTHFD1,,,,,,,,,,,,,,,,,
,,,,PSMG2,,,,,,,,,,,,,,,,,
,,,,LRRC14B,,,,,,,,,,,,,,,,,
,,,,MOB4,,,,,,,,,,,,,,,,,
,,,,IGIP,,,,,,,,,,,,,,,,,
,,,,TRMT12,,,,,,,,,,,,,,,,,
,,,,LRRC58,,,,,,,,,,,,,,,,,
,,,,ZCWPW2,,,,,,,,,,,,,,,,,
,,,,RBMXL1,,,,,,,,,,,,,,,,,
,,,,LINC01550,,,,,,,,,,,,,,,,,
,,,,SDHAP1,,,,,,,,,,,,,,,,,
,,,,SDHAP2,,,,,,,,,,,,,,,,,
,,,,HEXIM2-AS1,,,,,,,,,,,,,,,,,
,,,,NXPE3,,,,,,,,,,,,,,,,,
,,,,FUT7,,,,,,,,,,,,,,,,,
,,,,AHR,,,,,,,,,,,,,,,,,
,,,,HADH,,,,,,,,,,,,,,,,,
,,,,CASP2,,,,,,,,,,,,,,,,,
,,,,POLA1,,,,,,,,,,,,,,,,,
,,,,DHX32,,,,,,,,,,,,,,,,,
,,,,VPS45,,,,,,,,,,,,,,,,,
,,,,RAD18,,,,,,,,,,,,,,,,,
,,,,TUBA3C,,,,,,,,,,,,,,,,,
,,,,PSMD12,,,,,,,,,,,,,,,,,
,,,,S100A10,,,,,,,,,,,,,,,,,
,,,,BPI,,,,,,,,,,,,,,,,,
,,,,NEGR1-IT1,,,,,,,,,,,,,,,,,
,,,,CRYBB3,,,,,,,,,,,,,,,,,
,,,,ZMYM3,,,,,,,,,,,,,,,,,
,,,,HTATSF1,,,,,,,,,,,,,,,,,
,,,,TMCC2-AS1,,,,,,,,,,,,,,,,,
,,,,PRRT1,,,,,,,,,,,,,,,,,
,,,,MFSD11,,,,,,,,,,,,,,,,,
,,,,TSPAN15,,,,,,,,,,,,,,,,,
,,,,LINC01692,,,,,,,,,,,,,,,,,
,,,,KIAA1191,,,,,,,,,,,,,,,,,
,,,,RPL13AP22,,,,,,,,,,,,,,,,,
,,,,RPL13AP6,,,,,,,,,,,,,,,,,
,,,,RPL13AP7,,,,,,,,,,,,,,,,,
,,,,SNORD32A,,,,,,,,,,,,,,,,,
,,,,STRIP1,,,,,,,,,,,,,,,,,
,,,,SENP1,,,,,,,,,,,,,,,,,
,,,,ICE1,,,,,,,,,,,,,,,,,
,,,,LINC01393,,,,,,,,,,,,,,,,,
,,,,ARK2N,,,,,,,,,,,,,,,,,
,,,,CLUAP1,,,,,,,,,,,,,,,,,
,,,,LINC01756,,,,,,,,,,,,,,,,,
,,,,SOS2,,,,,,,,,,,,,,,,,
,,,,CLDND2,,,,,,,,,,,,,,,,,
,,,,GOLGA3,,,,,,,,,,,,,,,,,
,,,,DCTN2,,,,,,,,,,,,,,,,,
,,,,MED26,,,,,,,,,,,,,,,,,
,,,,FAM117B,,,,,,,,,,,,,,,,,
,,,,LINC00559,,,,,,,,,,,,,,,,,
,,,,SPATA13,,,,,,,,,,,,,,,,,
,,,,ZNF25,,,,,,,,,,,,,,,,,
,,,,ITGB1-DT,,,,,,,,,,,,,,,,,
,,,,GARS1,,,,,,,,,,,,,,,,,
,,,,MIR600,,,,,,,,,,,,,,,,,
,,,,PPP2R5B,,,,,,,,,,,,,,,,,
,,,,GPHN,,,,,,,,,,,,,,,,,
,,,,CALM1,,,,,,,,,,,,,,,,,
,,,,CCDC25,,,,,,,,,,,,,,,,,
,,,,IFT57,,,,,,,,,,,,,,,,,
,,,,PPP1R3F,,,,,,,,,,,,,,,,,
,,,,BPY2,,,,,,,,,,,,,,,,,
,,,,BPY2B,,,,,,,,,,,,,,,,,
,,,,BPY2C,,,,,,,,,,,,,,,,,
,,,,KDELR2,,,,,,,,,,,,,,,,,
,,,,FKBPL,,,,,,,,,,,,,,,,,
,,,,PDZK1,,,,,,,,,,,,,,,,,
,,,,PDZK1P1,,,,,,,,,,,,,,,,,
,,,,GPRASP2,,,,,,,,,,,,,,,,,
,,,,SLC25A35,,,,,,,,,,,,,,,,,
,,,,RNF212B,,,,,,,,,,,,,,,,,
,,,,RETREG3,,,,,,,,,,,,,,,,,
,,,,ZNF818P,,,,,,,,,,,,,,,,,
,,,,LINC01806,,,,,,,,,,,,,,,,,
,,,,ZNF786,,,,,,,,,,,,,,,,,
,,,,MTDH,,,,,,,,,,,,,,,,,
,,,,PLCB3,,,,,,,,,,,,,,,,,
,,,,DTD1,,,,,,,,,,,,,,,,,
,,,,ZDHHC8,,,,,,,,,,,,,,,,,
,,,,NDUFA12,,,,,,,,,,,,,,,,,
,,,,CYP51A1,,,,,,,,,,,,,,,,,
,,,,CELA3A,,,,,,,,,,,,,,,,,
,,,,HSPE1-MOB4,,,,,,,,,,,,,,,,,
,,,,PDHX,,,,,,,,,,,,,,,,,
,,,,SELENOS,,,,,,,,,,,,,,,,,
,,,,ARPIN-AP3S2,,,,,,,,,,,,,,,,,
,,,,CDC14B,,,,,,,,,,,,,,,,,
,,,,FAM20B,,,,,,,,,,,,,,,,,
,,,,SOX5P1,,,,,,,,,,,,,,,,,
,,,,GTF3A,,,,,,,,,,,,,,,,,
,,,,FBXL9P,,,,,,,,,,,,,,,,,
,,,,ZNF271P,,,,,,,,,,,,,,,,,
,,,,TASOR2,,,,,,,,,,,,,,,,,
,,,,HULC,,,,,,,,,,,,,,,,,
,,,,SEC24C,,,,,,,,,,,,,,,,,
,,,,PIGCP1,,,,,,,,,,,,,,,,,
,,,,ERC1,,,,,,,,,,,,,,,,,
,,,,C18orf32,,,,,,,,,,,,,,,,,
,,,,YME1L1,,,,,,,,,,,,,,,,,
,,,,IGHE,,,,,,,,,,,,,,,,,
,,,,VIM,,,,,,,,,,,,,,,,,
,,,,GOT1,,,,,,,,,,,,,,,,,
,,,,DESI2,,,,,,,,,,,,,,,,,
,,,,CYP4F8,,,,,,,,,,,,,,,,,
,,,,PPP1R37,,,,,,,,,,,,,,,,,
,,,,LHX5,,,,,,,,,,,,,,,,,
,,,,ABCD2,,,,,,,,,,,,,,,,,
,,,,ZNF419,,,,,,,,,,,,,,,,,
,,,,NOMO2,,,,,,,,,,,,,,,,,
,,,,NBEAL1,,,,,,,,,,,,,,,,,
,,,,ZNF652,,,,,,,,,,,,,,,,,
,,,,MYO1G,,,,,,,,,,,,,,,,,
,,,,A2M,,,,,,,,,,,,,,,,,
,,,,ZNF219,,,,,,,,,,,,,,,,,
,,,,RPSA2,,,,,,,,,,,,,,,,,
,,,,LINC00858,,,,,,,,,,,,,,,,,
,,,,ZNF45,,,,,,,,,,,,,,,,,
,,,,RPS17,,,,,,,,,,,,,,,,,
,,,,AGL,,,,,,,,,,,,,,,,,
,,,,TMEM184B,,,,,,,,,,,,,,,,,
,,,,MIR4500HG,,,,,,,,,,,,,,,,,
,,,,FAM88E,,,,,,,,,,,,,,,,,
,,,,FAM88F,,,,,,,,,,,,,,,,,
,,,,IQUB,,,,,,,,,,,,,,,,,
,,,,FAM8A1,,,,,,,,,,,,,,,,,
,,,,MIGA1,,,,,,,,,,,,,,,,,
,,,,FAM120A,,,,,,,,,,,,,,,,,
,,,,ADAM5,,,,,,,,,,,,,,,,,
,,,,SLC6A13,,,,,,,,,,,,,,,,,
,,,,GTF3C2,,,,,,,,,,,,,,,,,
,,,,LINC01360,,,,,,,,,,,,,,,,,
,,,,JUN,,,,,,,,,,,,,,,,,
,,,,SLTM,,,,,,,,,,,,,,,,,
,,,,URI1,,,,,,,,,,,,,,,,,
,,,,PLD4,,,,,,,,,,,,,,,,,
,,,,MLYCD,,,,,,,,,,,,,,,,,
,,,,KANSL1,,,,,,,,,,,,,,,,,
,,,,C17orf100,,,,,,,,,,,,,,,,,
,,,,PLA2G12A,,,,,,,,,,,,,,,,,
,,,,ESD,,,,,,,,,,,,,,,,,
,,,,CFAP43,,,,,,,,,,,,,,,,,
,,,,CKS1B,,,,,,,,,,,,,,,,,
,,,,CKS1BP2,,,,,,,,,,,,,,,,,
,,,,CKS1BP3,,,,,,,,,,,,,,,,,
,,,,CXCL5,,,,,,,,,,,,,,,,,
,,,,TINAGL1,,,,,,,,,,,,,,,,,
,,,,TYW1,,,,,,,,,,,,,,,,,
,,,,TYW1B,,,,,,,,,,,,,,,,,
,,,,ZC3H14,,,,,,,,,,,,,,,,,
,,,,FEM1B,,,,,,,,,,,,,,,,,
,,,,IKBIP,,,,,,,,,,,,,,,,,
,,,,LIX1L,,,,,,,,,,,,,,,,,
,,,,PRMT5-AS1,,,,,,,,,,,,,,,,,
,,,,PPP1R3B-DT,,,,,,,,,,,,,,,,,
,,,,CAPRIN2,,,,,,,,,,,,,,,,,
,,,,GPD2,,,,,,,,,,,,,,,,,
,,,,PKP4,,,,,,,,,,,,,,,,,
,,,,ALG2,,,,,,,,,,,,,,,,,
,,,,WWP1,,,,,,,,,,,,,,,,,
,,,,NMD3,,,,,,,,,,,,,,,,,
,,,,PGK1,,,,,,,,,,,,,,,,,
,,,,LRRC66,,,,,,,,,,,,,,,,,
,,,,SRPX,,,,,,,,,,,,,,,,,
,,,,GPN1,,,,,,,,,,,,,,,,,
,,,,INSL5,,,,,,,,,,,,,,,,,
,,,,PKIB,,,,,,,,,,,,,,,,,
,,,,UBE3A,,,,,,,,,,,,,,,,,
,,,,TMED8,,,,,,,,,,,,,,,,,
,,,,MRPL3,,,,,,,,,,,,,,,,,
,,,,ELOC,,,,,,,,,,,,,,,,,
,,,,ABRACL,,,,,,,,,,,,,,,,,
,,,,GGCT,,,,,,,,,,,,,,,,,
,,,,TDRD1,,,,,,,,,,,,,,,,,
,,,,PPP2R5A,,,,,,,,,,,,,,,,,
,,,,RPLP0,,,,,,,,,,,,,,,,,
,,,,RPLP0P6,,,,,,,,,,,,,,,,,
,,,,TOB1,,,,,,,,,,,,,,,,,
,,,,LMO7DN,,,,,,,,,,,,,,,,,
,,,,KRT74,,,,,,,,,,,,,,,,,
,,,,C1QTNF9,,,,,,,,,,,,,,,,,
,,,,HSD17B7,,,,,,,,,,,,,,,,,
,,,,GART,,,,,,,,,,,,,,,,,
,,,,CASC22,,,,,,,,,,,,,,,,,
,,,,DCAF6,,,,,,,,,,,,,,,,,
,,,,GRIP2,,,,,,,,,,,,,,,,,
,,,,GRAPL,,,,,,,,,,,,,,,,,
,,,,TP53BP1,,,,,,,,,,,,,,,,,
,,,,ACYP2,,,,,,,,,,,,,,,,,
,,,,ADAMTS9-AS2,,,,,,,,,,,,,,,,,
,,,,CSNK1A1,,,,,,,,,,,,,,,,,
,,,,AEBP2,,,,,,,,,,,,,,,,,
,,,,TMCO1,,,,,,,,,,,,,,,,,
,,,,PODN,,,,,,,,,,,,,,,,,
,,,,ZMYND11,,,,,,,,,,,,,,,,,
,,,,INTS12,,,,,,,,,,,,,,,,,
,,,,COX6CP1,,,,,,,,,,,,,,,,,
,,,,TIGD6,,,,,,,,,,,,,,,,,
,,,,DUSP6,,,,,,,,,,,,,,,,,
,,,,CBR4,,,,,,,,,,,,,,,,,
,,,,ANKFY1,,,,,,,,,,,,,,,,,
,,,,NIM1K,,,,,,,,,,,,,,,,,
,,,,APOL2,,,,,,,,,,,,,,,,,
,,,,MAK16,,,,,,,,,,,,,,,,,
,,,,KCNMA1,,,,,,,,,,,,,,,,,
,,,,AFG3L2,,,,,,,,,,,,,,,,,
,,,,LINC01399,,,,,,,,,,,,,,,,,
,,,,FAM53B,,,,,,,,,,,,,,,,,
,,,,CSNK1G3,,,,,,,,,,,,,,,,,
,,,,ANXA5,,,,,,,,,,,,,,,,,
,,,,INTS13,,,,,,,,,,,,,,,,,
,,,,MCM3AP,,,,,,,,,,,,,,,,,
,,,,AP5M1,,,,,,,,,,,,,,,,,
,,,,SLC30A10,,,,,,,,,,,,,,,,,
,,,,C1orf216,,,,,,,,,,,,,,,,,
,,,,OXA1L,,,,,,,,,,,,,,,,,
,,,,LARP4,,,,,,,,,,,,,,,,,
,,,,TMEM69,,,,,,,,,,,,,,,,,
,,,,TCAF1,,,,,,,,,,,,,,,,,
,,,,VENTX,,,,,,,,,,,,,,,,,
,,,,BPNT2,,,,,,,,,,,,,,,,,
,,,,NPM1,,,,,,,,,,,,,,,,,
,,,,C1orf198,,,,,,,,,,,,,,,,,
,,,,USP14,,,,,,,,,,,,,,,,,
,,,,EIF3L,,,,,,,,,,,,,,,,,
,,,,TLE4,,,,,,,,,,,,,,,,,
,,,,TLE1-DT,,,,,,,,,,,,,,,,,
,,,,PXMP4,,,,,,,,,,,,,,,,,
,,,,EEF1B2,,,,,,,,,,,,,,,,,
,,,,EEF1B2P2,,,,,,,,,,,,,,,,,
,,,,EEF1B2P3,,,,,,,,,,,,,,,,,
,,,,EEF1B2P6,,,,,,,,,,,,,,,,,
,,,,JAGN1,,,,,,,,,,,,,,,,,
,,,,HS2ST1,,,,,,,,,,,,,,,,,
,,,,LINC01828,,,,,,,,,,,,,,,,,
,,,,R3HCC1L,,,,,,,,,,,,,,,,,
,,,,MAN1C1,,,,,,,,,,,,,,,,,
,,,,MOAP1,,,,,,,,,,,,,,,,,
,,,,GABRA5,,,,,,,,,,,,,,,,,
,,,,SPCS3,,,,,,,,,,,,,,,,,
,,,,GPKOW,,,,,,,,,,,,,,,,,
,,,,NKIRAS1,,,,,,,,,,,,,,,,,
,,,,RPN2,,,,,,,,,,,,,,,,,
,,,,MAFB,,,,,,,,,,,,,,,,,
,,,,PDE8B,,,,,,,,,,,,,,,,,
,,,,HOXC13,,,,,,,,,,,,,,,,,
,,,,C5orf24,,,,,,,,,,,,,,,,,
,,,,GUCA2A,,,,,,,,,,,,,,,,,
,,,,SLC27A6,,,,,,,,,,,,,,,,,
,,,,FBXO7,,,,,,,,,,,,,,,,,
,,,,NDUFS2,,,,,,,,,,,,,,,,,
,,,,EIF4E2,,,,,,,,,,,,,,,,,
,,,,SRGAP2D,,,,,,,,,,,,,,,,,
,,,,WNK2,,,,,,,,,,,,,,,,,
,,,,HADHA,,,,,,,,,,,,,,,,,
,,,,PIGF,,,,,,,,,,,,,,,,,
,,,,MSMO1,,,,,,,,,,,,,,,,,
,,,,DONSON,,,,,,,,,,,,,,,,,
,,,,HMCES,,,,,,,,,,,,,,,,,
,,,,PIK3R3,,,,,,,,,,,,,,,,,
,,,,ZNF286B,,,,,,,,,,,,,,,,,
,,,,USP37,,,,,,,,,,,,,,,,,
,,,,TDH-AS1,,,,,,,,,,,,,,,,,
,,,,TUG1,,,,,,,,,,,,,,,,,
,,,,B4GALT1,,,,,,,,,,,,,,,,,
,,,,TDP1,,,,,,,,,,,,,,,,,
,,,,ADIG,,,,,,,,,,,,,,,,,
,,,,TLK2,,,,,,,,,,,,,,,,,
,,,,BHMT,,,,,,,,,,,,,,,,,
,,,,DICER1-AS1,,,,,,,,,,,,,,,,,
,,,,ZBTB47,,,,,,,,,,,,,,,,,
