,CELA3B,STMP1,,NPHS1,,,,,,,,,,,,,,,,,,,,,,,
,TRIM69,ATP4B,,ERC1,,,,,,,,,,,,,,,,,,,,,,,
,TBRG1,GEMIN8,,ACBD6,,,,,,,,,,,,,,,,,,,,,,,
,ZNF729,GPS2,,CDC40,,,,,,,,,,,,,,,,,,,,,,,
,VSX2,LNC-LBCS,,MLLT10,,,,,,,,,,,,,,,,,,,,,,,
,TRMT9B,IGFALS,,PAICS,,,,,,,,,,,,,,,,,,,,,,,
,LILRA1,NPM1,,FAM177A1,,,,,,,,,,,,,,,,,,,,,,,
,C19orf33,CCDC159,,SASS6,,,,,,,,,,,,,,,,,,,,,,,
,TRIM29,MRPS25,,SMPD4,,,,,,,,,,,,,,,,,,,,,,,
,KRTAP9-8,CACNA2D3,,PKN3,,,,,,,,,,,,,,,,,,,,,,,
,OR4N3P,NEUROG2-AS1,,ZNF561,,,,,,,,,,,,,,,,,,,,,,,
,NCAN,AK7,,ADPGK,,,,,,,,,,,,,,,,,,,,,,,
,UNC45B,PES1,,KRBOX5,,,,,,,,,,,,,,,,,,,,,,,
,C16orf54,CSNK2B,,DCUN1D4,,,,,,,,,,,,,,,,,,,,,,,
,KRTAP19-3,LY6G5B,,DDX23,,,,,,,,,,,,,,,,,,,,,,,
,GPR174,UQCRFS1P1,,EIF2B1,,,,,,,,,,,,,,,,,,,,,,,
,PPY,YIPF3,,AGO4,,,,,,,,,,,,,,,,,,,,,,,
,TRPC2,CNBD2,,MMP24OS,,,,,,,,,,,,,,,,,,,,,,,
,PKD2L2,ETV2,,RPF1,,,,,,,,,,,,,,,,,,,,,,,
,LGALS8-AS1,SNHG26,,ELL3,,,,,,,,,,,,,,,,,,,,,,,
,MYO1H,PIK3IP1-DT,,SERINC1,,,,,,,,,,,,,,,,,,,,,,,
,CASP6,CCSER1,,DOCK2,,,,,,,,,,,,,,,,,,,,,,,
,NHSL2,FHP1,,IKZF3,,,,,,,,,,,,,,,,,,,,,,,
,SYT8,ZNF575,,BAIAP2,,,,,,,,,,,,,,,,,,,,,,,
,SFMBT1,RNF121,,LRP10,,,,,,,,,,,,,,,,,,,,,,,
,GUCA1C,NINJ2-AS1,,PLXNC1,,,,,,,,,,,,,,,,,,,,,,,
,IL23R,APEX1,,INPP5D,,,,,,,,,,,,,,,,,,,,,,,
,LOC93463,H3P36,,LINC00526,,,,,,,,,,,,,,,,,,,,,,,
,DIO3,MT-ND6,,ADIPOR2,,,,,,,,,,,,,,,,,,,,,,,
,DUSP13B,MT-TE,,SSR4P1,,,,,,,,,,,,,,,,,,,,,,,
,LMCD1,HP1BP3,,HNRNPR,,,,,,,,,,,,,,,,,,,,,,,
,ZNF429,TMEM18,,PLGRKT,,,,,,,,,,,,,,,,,,,,,,,
,EXOSC7,GSTM1,,ELP5,,,,,,,,,,,,,,,,,,,,,,,
,TTLL10,GSTM2,,ZNF615,,,,,,,,,,,,,,,,,,,,,,,
,C2CD3,SMIM29,,HSD17B7,,,,,,,,,,,,,,,,,,,,,,,
,LINC00851,VMP1,,NR2C2AP,,,,,,,,,,,,,,,,,,,,,,,
,EIF4EBP3,COX7B,,YWHAB,,,,,,,,,,,,,,,,,,,,,,,
,SMIM45,RPL7AP36,,RNU5E-1,,,,,,,,,,,,,,,,,,,,,,,
,CALR3,TTC21A,,DYNLRB1,,,,,,,,,,,,,,,,,,,,,,,
,OR1L4,WAC-AS1,,MORN4,,,,,,,,,,,,,,,,,,,,,,,
,ELOA2,TRIM6,,ATP6V0A4,,,,,,,,,,,,,,,,,,,,,,,
,NODAL,H3P47,,LTV1,,,,,,,,,,,,,,,,,,,,,,,
,DCAF17,CBFA2T3,,CAPN7,,,,,,,,,,,,,,,,,,,,,,,
,TLL1,MICOS10-NBL1,,TRAPPC8,,,,,,,,,,,,,,,,,,,,,,,
,FSCB,ARL14,,SGO1,,,,,,,,,,,,,,,,,,,,,,,
,SNORD43,GGACT,,ENSA,,,,,,,,,,,,,,,,,,,,,,,
,DOT1L,FOLR3,,PNRC2,,,,,,,,,,,,,,,,,,,,,,,
,SIGLEC9,ANKRD34C,,PTPN11,,,,,,,,,,,,,,,,,,,,,,,
,NEU3,HIKESHIP2,,CAMK1G,,,,,,,,,,,,,,,,,,,,,,,
,SLC46A2,TMEM121,,MYPOP,,,,,,,,,,,,,,,,,,,,,,,
,PHC3,C11orf98,,SEPTIN10,,,,,,,,,,,,,,,,,,,,,,,
,TAS2R43,HCST,,CZIB,,,,,,,,,,,,,,,,,,,,,,,
,ADTRP,COMMD3,,WAKMAR2,,,,,,,,,,,,,,,,,,,,,,,
,SLC7A3,VPS45,,EML2,,,,,,,,,,,,,,,,,,,,,,,
,OR13G1,SPTBN4,,PEX11A,,,,,,,,,,,,,,,,,,,,,,,
,MMP1,TFF2,,OTUD4,,,,,,,,,,,,,,,,,,,,,,,
,SCGB1A1,TNFRSF25,,PPP4R1,,,,,,,,,,,,,,,,,,,,,,,
,ITLN2,GTSF1L,,TMEM126B,,,,,,,,,,,,,,,,,,,,,,,
,PRPH2,ABRACL,,AKAP3,,,,,,,,,,,,,,,,,,,,,,,
,SLC26A8,SPEN,,UBE2I,,,,,,,,,,,,,,,,,,,,,,,
,ERAP1,CR1L,,PIK3C3,,,,,,,,,,,,,,,,,,,,,,,
,PDE6A,DAZAP2,,EXOG,,,,,,,,,,,,,,,,,,,,,,,
,TMEM270,MYCNOS,,FLII,,,,,,,,,,,,,,,,,,,,,,,
,MTSS2,RINT1,,KPNA2,,,,,,,,,,,,,,,,,,,,,,,
,SEPTIN14,UAP1,,PNMA8A,,,,,,,,,,,,,,,,,,,,,,,
,CERKL,ATP6V1B2,,ALYREF,,,,,,,,,,,,,,,,,,,,,,,
,GIPR,RIPK3,,EIF2B3,,,,,,,,,,,,,,,,,,,,,,,
,FAM9A,GLO1,,SESN1,,,,,,,,,,,,,,,,,,,,,,,
,MRGPRX1,TMEM139,,GTPBP4,,,,,,,,,,,,,,,,,,,,,,,
,MARVELD3,MPL,,MYO5C,,,,,,,,,,,,,,,,,,,,,,,
,OR5F1,NBEAL2,,RAD51C,,,,,,,,,,,,,,,,,,,,,,,
,KCNMB2,HDHD3,,TMEM138,,,,,,,,,,,,,,,,,,,,,,,
,DDX6,CPNE2,,POLE,,,,,,,,,,,,,,,,,,,,,,,
,DGKZ,GPR182,,SH3KBP1,,,,,,,,,,,,,,,,,,,,,,,
,METTL8,SUMO2P1,,PCMT1,,,,,,,,,,,,,,,,,,,,,,,
,CCDC7,SUMO2P17,,CNN3,,,,,,,,,,,,,,,,,,,,,,,
,PROKR1,SUMO2P21,,RAB9A,,,,,,,,,,,,,,,,,,,,,,,
,H2AB1,SUMO2P3,,TAF15,,,,,,,,,,,,,,,,,,,,,,,
,SLC36A2,HSD17B4,,ABCD4,,,,,,,,,,,,,,,,,,,,,,,
,CEP15,APOE,,MAT2A,,,,,,,,,,,,,,,,,,,,,,,
,IL2,SMIM20,,ABHD18,,,,,,,,,,,,,,,,,,,,,,,
,AQP7P3,RBM22,,RTL8C,,,,,,,,,,,,,,,,,,,,,,,
,ARHGEF10L,ZNF467,,CEP78,,,,,,,,,,,,,,,,,,,,,,,
,DNAH12,DUSP2,,DCAF15,,,,,,,,,,,,,,,,,,,,,,,
,AKR7A2P1,KCNIP1,,TSPYL4,,,,,,,,,,,,,,,,,,,,,,,
,BPIFB3,TRAF1,,SRI,,,,,,,,,,,,,,,,,,,,,,,
,PPIP5K2,MIA-RAB4B,,ZNF416,,,,,,,,,,,,,,,,,,,,,,,
,KRT24,EEF1DP5,,SEC22A,,,,,,,,,,,,,,,,,,,,,,,
,OR4N4,PPP1R12C,,TCTN2,,,,,,,,,,,,,,,,,,,,,,,
,SNX19,CSNK1G1,,GSK3B,,,,,,,,,,,,,,,,,,,,,,,
,ATF7,MT2A,,RUNDC1,,,,,,,,,,,,,,,,,,,,,,,
,GRIP2,TRAV12-1,,MIR3911,,,,,,,,,,,,,,,,,,,,,,,
,NDUFAF4,EGFL7,,CLASP2,,,,,,,,,,,,,,,,,,,,,,,
,HBE1,PRKRIP1,,MOV10,,,,,,,,,,,,,,,,,,,,,,,
,MREG,CYB5R1,,PLEKHA1,,,,,,,,,,,,,,,,,,,,,,,
,SPINK7,MIOS,,ZNF551,,,,,,,,,,,,,,,,,,,,,,,
,MPG,PDE1B,,WHAMM,,,,,,,,,,,,,,,,,,,,,,,
,EQTN,H4C11,,ZSCAN32,,,,,,,,,,,,,,,,,,,,,,,
,COCH,H4C12,,NSRP1,,,,,,,,,,,,,,,,,,,,,,,
,FANCF,DNAI7,,ANKRD6,,,,,,,,,,,,,,,,,,,,,,,
,CIITA,PRSS23,,HOMEZ,,,,,,,,,,,,,,,,,,,,,,,
,NUP42,KPNB1-DT,,MT1L,,,,,,,,,,,,,,,,,,,,,,,
,OR56A1,PNKD,,ZNF598,,,,,,,,,,,,,,,,,,,,,,,
,CBLN4,TC2N,,WDR31,,,,,,,,,,,,,,,,,,,,,,,
,OR4X2,VPS51,,ANAPC16,,,,,,,,,,,,,,,,,,,,,,,
,ABRA,ICAM3,,PRIM1,,,,,,,,,,,,,,,,,,,,,,,
,FAM110C,SLC3A1,,TADA2A,,,,,,,,,,,,,,,,,,,,,,,
,RBM11,DOCK9-DT,,SMC3,,,,,,,,,,,,,,,,,,,,,,,
,CXCL5,HNRNPUL2-BSCL2,,JOSD2,,,,,,,,,,,,,,,,,,,,,,,
,PRAMEF1,PSMA7,,FRG1,,,,,,,,,,,,,,,,,,,,,,,
,TEX38,MALAT1,,TBC1D15,,,,,,,,,,,,,,,,,,,,,,,
,PPM1J,HADH,,ABI1,,,,,,,,,,,,,,,,,,,,,,,
,SV2C,PAFAH1B3,,CENPU,,,,,,,,,,,,,,,,,,,,,,,
,MIA2,USP9X,,NOC2L,,,,,,,,,,,,,,,,,,,,,,,
,RHAG,GSTP1,,PRKAG1,,,,,,,,,,,,,,,,,,,,,,,
,CDRT15L2,CFAP70,,RFXANK,,,,,,,,,,,,,,,,,,,,,,,
,MS4A8,WFDC10A,,QTRT1,,,,,,,,,,,,,,,,,,,,,,,
,HSPA2,LEMD3,,NEPRO,,,,,,,,,,,,,,,,,,,,,,,
,FAM169A,MIF-AS1,,CLOCK,,,,,,,,,,,,,,,,,,,,,,,
,SH2D3A,UQCRB,,CASP3,,,,,,,,,,,,,,,,,,,,,,,
,SDR16C5,ETFRF1,,VAMP1,,,,,,,,,,,,,,,,,,,,,,,
,IL1F10,RASL10A,,GNPAT,,,,,,,,,,,,,,,,,,,,,,,
,ACTR3C,LTBP4,,TM4SF19-DYNLT2B,,,,,,,,,,,,,,,,,,,,,,,
,NPAP1P9,SNORA63C,,GNAL,,,,,,,,,,,,,,,,,,,,,,,
,CCDC196,USHBP1,,MINPP1,,,,,,,,,,,,,,,,,,,,,,,
,DBNL,UNC13A,,KRI1,,,,,,,,,,,,,,,,,,,,,,,
,LINC00954,GOLGA7,,BCCIP,,,,,,,,,,,,,,,,,,,,,,,
,ZNF517,KIF9-AS1,,TYR,,,,,,,,,,,,,,,,,,,,,,,
,ZNF607,TAF1A-AS1,,ERMARD,,,,,,,,,,,,,,,,,,,,,,,
,TAC4,EXOC6B,,HDAC11,,,,,,,,,,,,,,,,,,,,,,,
,CST8,SCO2,,YLPM1,,,,,,,,,,,,,,,,,,,,,,,
,LCN8,L3MBTL4,,PACSIN3,,,,,,,,,,,,,,,,,,,,,,,
,PITX3,NDUFA8,,TUG1,,,,,,,,,,,,,,,,,,,,,,,
,CCDC115,ICA1,,EID2B,,,,,,,,,,,,,,,,,,,,,,,
,SERPINB10,ATP8B5P,,RAB7A,,,,,,,,,,,,,,,,,,,,,,,
,TAFA2,CHCHD7,,SERPINA9,,,,,,,,,,,,,,,,,,,,,,,
,KIAA0825,OTUB1,,INPP5A,,,,,,,,,,,,,,,,,,,,,,,
,POLR2M,TREX1,,LRRC37B,,,,,,,,,,,,,,,,,,,,,,,
,SMURF2,TXNDC15,,UBE2L6,,,,,,,,,,,,,,,,,,,,,,,
,LCT,RBBP9,,ZNF417,,,,,,,,,,,,,,,,,,,,,,,
,TRIM15,UTP15,,ARID4A,,,,,,,,,,,,,,,,,,,,,,,
,MNDA,BAD,,LINC00668,,,,,,,,,,,,,,,,,,,,,,,
,KCNK16,UCHL3,,BTBD7,,,,,,,,,,,,,,,,,,,,,,,
,DEFB121,BTLA,,BLOC1S3,,,,,,,,,,,,,,,,,,,,,,,
,VDR,PDCD6,,SBF1,,,,,,,,,,,,,,,,,,,,,,,
,INTS6L,MSRB1,,UBE2Q1,,,,,,,,,,,,,,,,,,,,,,,
,ALDH3A1,GATA6,,HMBOX1,,,,,,,,,,,,,,,,,,,,,,,
,DNAJC5G,CPNE3,,TARDBP,,,,,,,,,,,,,,,,,,,,,,,
,MS4A10,TMCO6,,PPAT,,,,,,,,,,,,,,,,,,,,,,,
,MYO18B,ST13,,TK1,,,,,,,,,,,,,,,,,,,,,,,
,NIPAL2,NUP107,,RAD54L,,,,,,,,,,,,,,,,,,,,,,,
,KRT16P3,MIER3,,DOCK8,,,,,,,,,,,,,,,,,,,,,,,
,LINC00544,DNAJC4,,SRRM1,,,,,,,,,,,,,,,,,,,,,,,
,WDR17,EIF1AXP1,,DOLK,,,,,,,,,,,,,,,,,,,,,,,
,OR5I1,IQCH-AS1,,CTDNEP1,,,,,,,,,,,,,,,,,,,,,,,
,OR11H12,GPRC5D-AS1,,MANEA,,,,,,,,,,,,,,,,,,,,,,,
,ZBTB8B,ZFAS1,,BPTF,,,,,,,,,,,,,,,,,,,,,,,
,LCE3D,PECAM1,,GLB1L3,,,,,,,,,,,,,,,,,,,,,,,
,CABP2,ARHGAP4,,GIPC1,,,,,,,,,,,,,,,,,,,,,,,
,OR4C15,SNHG18,,NONO,,,,,,,,,,,,,,,,,,,,,,,
,WNT3A,SNORD123,,LRP2BP,,,,,,,,,,,,,,,,,,,,,,,
,NLRP2,TALAM1,,TOR3A,,,,,,,,,,,,,,,,,,,,,,,
,EVPL,TRDC,,ANKRD17,,,,,,,,,,,,,,,,,,,,,,,
,LINC00997,MIR6788,,ZC3HC1,,,,,,,,,,,,,,,,,,,,,,,
,LOC100131257,SLC10A1,,ARL6IP1,,,,,,,,,,,,,,,,,,,,,,,
,ZNF132,FPR1,,AEBP2,,,,,,,,,,,,,,,,,,,,,,,
,TP63,DCAF8-DT,,MICOS10,,,,,,,,,,,,,,,,,,,,,,,
,TRIM42,DUTP1,,RCOR3,,,,,,,,,,,,,,,,,,,,,,,
,BPIFA3,NUDT16-DT,,SMAD4,,,,,,,,,,,,,,,,,,,,,,,
,DLG3,PDRG1,,PPP1R26,,,,,,,,,,,,,,,,,,,,,,,
,PIWIL1,MIR3667HG,,ZNF585A,,,,,,,,,,,,,,,,,,,,,,,
,FAM221B,PTP4A1,,ANKRD26,,,,,,,,,,,,,,,,,,,,,,,
,KIFC1,FAM120B,,TMEM25,,,,,,,,,,,,,,,,,,,,,,,
,IL11,HIGD1AP14,,IKZF1,,,,,,,,,,,,,,,,,,,,,,,
,ALOX15,NDST2,,PDE4A,,,,,,,,,,,,,,,,,,,,,,,
,MORN5,FKBPL,,MELTF-AS1,,,,,,,,,,,,,,,,,,,,,,,
,C8orf74,FBXW11,,TYSND1,,,,,,,,,,,,,,,,,,,,,,,
,FCHO1,TIMM17B,,SSB,,,,,,,,,,,,,,,,,,,,,,,
,OR10T2,MAPK11,,EXOSC2,,,,,,,,,,,,,,,,,,,,,,,
,PAPPA2,CTR9,,CRADD,,,,,,,,,,,,,,,,,,,,,,,
,TSHR,RPS15,,TMEM33,,,,,,,,,,,,,,,,,,,,,,,
,SNX10,SERBP1P5,,BTBD2,,,,,,,,,,,,,,,,,,,,,,,
,GPR157,C7orf50,,LDB3,,,,,,,,,,,,,,,,,,,,,,,
,KCNC1,MYCBP,,DPY30,,,,,,,,,,,,,,,,,,,,,,,
,CLPS,LTBP1,,AKT1,,,,,,,,,,,,,,,,,,,,,,,
,DDI2,IFI27L2,,UBE2S,,,,,,,,,,,,,,,,,,,,,,,
,SH2D4B,NT5C,,FBXL15,,,,,,,,,,,,,,,,,,,,,,,
,PKHD1L1,LINC00226,,SFT2D1,,,,,,,,,,,,,,,,,,,,,,,
,ZNF107,NXF2,,USP54,,,,,,,,,,,,,,,,,,,,,,,
,AP4M1,NXF2B,,TBC1D19,,,,,,,,,,,,,,,,,,,,,,,
,MARCHF1,ZNF511,,ADGRG2,,,,,,,,,,,,,,,,,,,,,,,
,OR52E8,GAD2,,CLEC16A,,,,,,,,,,,,,,,,,,,,,,,
,LOC392232,TAF9,,PCNA,,,,,,,,,,,,,,,,,,,,,,,
,TUBA4A,MTHFS,,CD37,,,,,,,,,,,,,,,,,,,,,,,
,H3C1,H2AJ,,NFU1,,,,,,,,,,,,,,,,,,,,,,,
,TGM1,HNRNPA3,,PTPN23,,,,,,,,,,,,,,,,,,,,,,,
,WBP11P1,HNRNPH2,,PITPNC1,,,,,,,,,,,,,,,,,,,,,,,
,PABPC1L2B,CMKLR2,,RDH13,,,,,,,,,,,,,,,,,,,,,,,
,NUGGC,PTPRA,,WFDC11,,,,,,,,,,,,,,,,,,,,,,,
,FGF8,BTBD16,,GPKOW,,,,,,,,,,,,,,,,,,,,,,,
,SPINK8,CCDC126,,DCAF6,,,,,,,,,,,,,,,,,,,,,,,
,PIH1D2,MIA,,GATD1-DT,,,,,,,,,,,,,,,,,,,,,,,
,CYP2A7,RABL3,,GAR1,,,,,,,,,,,,,,,,,,,,,,,
,SNORD18C,HPN,,ZNF264,,,,,,,,,,,,,,,,,,,,,,,
,OR3A1,PLEKHM1,,CDC123,,,,,,,,,,,,,,,,,,,,,,,
,IL17REL,OR7E47P,,ZNF644,,,,,,,,,,,,,,,,,,,,,,,
,PRSS54,SMIM41,,SNORA28,,,,,,,,,,,,,,,,,,,,,,,
,NR2C2,SUCO,,STIM1,,,,,,,,,,,,,,,,,,,,,,,
,NPNT,MIR6887,,POLR3E,,,,,,,,,,,,,,,,,,,,,,,
,IKBKE-AS1,ME3,,SBF2-AS1,,,,,,,,,,,,,,,,,,,,,,,
,ZNF623,PRR15L,,TBCE,,,,,,,,,,,,,,,,,,,,,,,
,HOXB1,CRYBG3,,TSPAN17,,,,,,,,,,,,,,,,,,,,,,,
,DYRK3,HNRNPCP2,,CENPC,,,,,,,,,,,,,,,,,,,,,,,
,CYS1,INKA1,,HDGFL2,,,,,,,,,,,,,,,,,,,,,,,
,KCNA1,EEF1B2,,TCEAL3,,,,,,,,,,,,,,,,,,,,,,,
,PLA1A,EEF1B2P2,,ZFR,,,,,,,,,,,,,,,,,,,,,,,
,PDYN,EEF1B2P3,,EPN1,,,,,,,,,,,,,,,,,,,,,,,
,LPIN3,EEF1B2P6,,WDR25,,,,,,,,,,,,,,,,,,,,,,,
,CCDC71L,RPL13AP22,,RO60,,,,,,,,,,,,,,,,,,,,,,,
,BTBD8,RPL13AP6,,FAM3A,,,,,,,,,,,,,,,,,,,,,,,
,CHID1,RPL13AP7,,FAM161B,,,,,,,,,,,,,,,,,,,,,,,
,TGFBR1,SNORD32A,,ANXA7,,,,,,,,,,,,,,,,,,,,,,,
,GPR85,CDH26,,AIFM2,,,,,,,,,,,,,,,,,,,,,,,
,PM20D1,FTOP1,,OSBPL1A,,,,,,,,,,,,,,,,,,,,,,,
,CFAP251,API5P1,,SLC35A3,,,,,,,,,,,,,,,,,,,,,,,
,TRPM3,YY1AP1,,ZNF100,,,,,,,,,,,,,,,,,,,,,,,
,SPATA31G1,MYO1F,,ARNT2,,,,,,,,,,,,,,,,,,,,,,,
,NOD1,UVRAG,,LGALS3BP,,,,,,,,,,,,,,,,,,,,,,,
,GPX5,RAB5IF,,ORC2,,,,,,,,,,,,,,,,,,,,,,,
,L1CAM,TGIF2-RAB5IF,,ZNF525,,,,,,,,,,,,,,,,,,,,,,,
,LIMS3-LOC440895,PUS3,,VAMP4,,,,,,,,,,,,,,,,,,,,,,,
,STX19,CYC1,,DZIP1L,,,,,,,,,,,,,,,,,,,,,,,
,CAPN9,A1BG,,TNFRSF14,,,,,,,,,,,,,,,,,,,,,,,
,HBM,HADHB,,CALM1,,,,,,,,,,,,,,,,,,,,,,,
,KCTD19,ZRANB2,,ETV4,,,,,,,,,,,,,,,,,,,,,,,
,SLC2A7,ESS2,,MAU2,,,,,,,,,,,,,,,,,,,,,,,
,MRC1,VBP1,,MPHOSPH9,,,,,,,,,,,,,,,,,,,,,,,
,TP53AIP1,DM1-AS,,ZNF271P,,,,,,,,,,,,,,,,,,,,,,,
,TMEM247,SMBD1P,,TMEM97,,,,,,,,,,,,,,,,,,,,,,,
,PRDM16,LINC02273,,ELAVL1,,,,,,,,,,,,,,,,,,,,,,,
,TPSG1,IL12B,,NAA11,,,,,,,,,,,,,,,,,,,,,,,
,HOXC5,EXT2,,ZNF766,,,,,,,,,,,,,,,,,,,,,,,
,DNAJC17,H2AC8,,GNAQ,,,,,,,,,,,,,,,,,,,,,,,
,NUP93,NET1,,DONSON,,,,,,,,,,,,,,,,,,,,,,,
,PTGER4P2-CDK2AP2P2,ST13P13,,LINC00470,,,,,,,,,,,,,,,,,,,,,,,
,NOG,ST13P18,,NCAPG,,,,,,,,,,,,,,,,,,,,,,,
,WEE2-AS1,ST13P4,,C4orf46,,,,,,,,,,,,,,,,,,,,,,,
,SFXN4,LINC00582,,RRM1,,,,,,,,,,,,,,,,,,,,,,,
,GXYLT2,KCNRG,,MTFR2,,,,,,,,,,,,,,,,,,,,,,,
,CACNG5,ZGLP1,,EED,,,,,,,,,,,,,,,,,,,,,,,
,MC3R,NOP53,,PSMC3IP,,,,,,,,,,,,,,,,,,,,,,,
,C20orf144,WNT4,,SCD,,,,,,,,,,,,,,,,,,,,,,,
,HTRA3,CHRNA10,,ZNF827,,,,,,,,,,,,,,,,,,,,,,,
,OR6B1,TREX2,,EVI5,,,,,,,,,,,,,,,,,,,,,,,
,BEND7,KLF10,,DPH1,,,,,,,,,,,,,,,,,,,,,,,
,LINC01140,UBLCP1,,TOE1,,,,,,,,,,,,,,,,,,,,,,,
,CNIH2,GPX1P1,,KIAA0930,,,,,,,,,,,,,,,,,,,,,,,
,SHOC1,TSPYL5,,FBRSL1,,,,,,,,,,,,,,,,,,,,,,,
,TMC1,LINC02270,,GLOD4,,,,,,,,,,,,,,,,,,,,,,,
,AADACL3,TRAK1,,WDR73,,,,,,,,,,,,,,,,,,,,,,,
,TERB2,ZNF77,,RNF11,,,,,,,,,,,,,,,,,,,,,,,
,CHRM5,C5orf22,,LIPT1,,,,,,,,,,,,,,,,,,,,,,,
,FAM78A,EIF4BP3,,APPL1,,,,,,,,,,,,,,,,,,,,,,,
,LSMEM2,EIF4BP6,,LINC01881,,,,,,,,,,,,,,,,,,,,,,,
,NAP1L2,EIF4BP7,,TOP2B,,,,,,,,,,,,,,,,,,,,,,,
,TMEM202,HSD17B12,,PSMG1,,,,,,,,,,,,,,,,,,,,,,,
,HIVEP2,HMGN3,,ANGEL2,,,,,,,,,,,,,,,,,,,,,,,
,NLRP9,TSEN15,,CEP57,,,,,,,,,,,,,,,,,,,,,,,
,GARIN6,PTRH1,,WDR7,,,,,,,,,,,,,,,,,,,,,,,
,DNAJC6,HEATR5B,,SFXN3,,,,,,,,,,,,,,,,,,,,,,,
,TARM1,PTMAP3,,SAFB,,,,,,,,,,,,,,,,,,,,,,,
,FBXO16,PAIP1P2,,TP53BP2,,,,,,,,,,,,,,,,,,,,,,,
,EBF2,GADD45B,,FTSJ1,,,,,,,,,,,,,,,,,,,,,,,
,VPREB1,ADSL,,RIMKLB,,,,,,,,,,,,,,,,,,,,,,,
,SYNGR4,ACADS,,NSUN4,,,,,,,,,,,,,,,,,,,,,,,
,ST8SIA4,LINC00402,,BDH2,,,,,,,,,,,,,,,,,,,,,,,
,LCE3C,DGAT1,,CEP112,,,,,,,,,,,,,,,,,,,,,,,
,OR51A7,MIR6848,,TMEM201,,,,,,,,,,,,,,,,,,,,,,,
,DKK4,KLHDC7B-DT,,GDI2,,,,,,,,,,,,,,,,,,,,,,,
,STS,TTR,,CCDC28A,,,,,,,,,,,,,,,,,,,,,,,
,EOLA1,CFAP20,,C10orf95-AS1,,,,,,,,,,,,,,,,,,,,,,,
,KRTAP6-2,CD302,,TGIF1,,,,,,,,,,,,,,,,,,,,,,,
,TCHHL1,BCL2L1,,ATG4A,,,,,,,,,,,,,,,,,,,,,,,
,LDHC,HMGCR,,RAB40C,,,,,,,,,,,,,,,,,,,,,,,
,OR52B4,HIGD1A,,ZNF845,,,,,,,,,,,,,,,,,,,,,,,
,MBD3L1,EXD3,,APPAT,,,,,,,,,,,,,,,,,,,,,,,
,LRRC69,RASGRP3,,RAVER1,,,,,,,,,,,,,,,,,,,,,,,
,FUT9,RPL21P68,,VPS53,,,,,,,,,,,,,,,,,,,,,,,
,ANKRD13C-DT,LINC00563,,RTN4RL2,,,,,,,,,,,,,,,,,,,,,,,
,IGDCC4,CEMP1,,LOC646903,,,,,,,,,,,,,,,,,,,,,,,
,CDC42BPG,ACOT13,,ATG2B,,,,,,,,,,,,,,,,,,,,,,,
,SPATA31D3,CMC4,,ICMT,,,,,,,,,,,,,,,,,,,,,,,
,SNORD28,IL18R1,,RTKN,,,,,,,,,,,,,,,,,,,,,,,
,CBLL1,CADM4,,AIRIM,,,,,,,,,,,,,,,,,,,,,,,
,OVCH2,TCEA1P4,,C16orf95,,,,,,,,,,,,,,,,,,,,,,,
,ARHGAP33,MYSM1,,COX10,,,,,,,,,,,,,,,,,,,,,,,
,STMN4,C9orf78,,GXYLT1,,,,,,,,,,,,,,,,,,,,,,,
,SPATA31D1,H4C10P,,ABCA5,,,,,,,,,,,,,,,,,,,,,,,
,GUCY1B2,SYPL1,,LOC100289361,,,,,,,,,,,,,,,,,,,,,,,
,KRT74,SAT2,,PCP2,,,,,,,,,,,,,,,,,,,,,,,
,WFIKKN1,RASSF7,,STAM2,,,,,,,,,,,,,,,,,,,,,,,
,CACNB4,ADSS1,,OXR1,,,,,,,,,,,,,,,,,,,,,,,
,SPMIP11,FBXO36,,C19orf48P,,,,,,,,,,,,,,,,,,,,,,,
,CLEC4C,NDUFB9,,PGM3,,,,,,,,,,,,,,,,,,,,,,,
,OTUD7A,GOT1,,ASB6,,,,,,,,,,,,,,,,,,,,,,,
,H4C6,DSTN,,FANCI,,,,,,,,,,,,,,,,,,,,,,,
,TM4SF20,CTRL,,ALX1,,,,,,,,,,,,,,,,,,,,,,,
,MCIDAS,LINC02642,,ZNF263,,,,,,,,,,,,,,,,,,,,,,,
,RXFP3,NENF,,UBE2A,,,,,,,,,,,,,,,,,,,,,,,
,DAOA,TVP23B,,SNAPC4,,,,,,,,,,,,,,,,,,,,,,,
,OR2B3,TVP23CP2,,GRIPAP1,,,,,,,,,,,,,,,,,,,,,,,
,CCNB3,PEX2,,LINC03019,,,,,,,,,,,,,,,,,,,,,,,
,IMPG1,SNRPCP14,,PAF1,,,,,,,,,,,,,,,,,,,,,,,
,USF1,SNRPCP5,,WAC,,,,,,,,,,,,,,,,,,,,,,,
,KLF4,SNRPCP6,,KATNA1,,,,,,,,,,,,,,,,,,,,,,,
,IL22,SNRPCP8,,MUL1,,,,,,,,,,,,,,,,,,,,,,,
,MMP19,SSTR3,,HPS4,,,,,,,,,,,,,,,,,,,,,,,
,TET3,CAP1,,TNFRSF14-AS1,,,,,,,,,,,,,,,,,,,,,,,
,SUGT1P3,MIR6838,,BCAS3,,,,,,,,,,,,,,,,,,,,,,,
,LLCFC1,POLM,,ZNF146,,,,,,,,,,,,,,,,,,,,,,,
,LRRC31,ACAD10,,TBC1D24,,,,,,,,,,,,,,,,,,,,,,,
