JPT2,,,,,,TADA2A,,,,,,,,,,,,,,,,,,,
FAM43A,,,,,,SEPHS1,,,,,,,,,,,,,,,,,,,
IBTK,,,,,,ENSA,,,,,,,,,,,,,,,,,,,
TASOR2,,,,,,ATP6V0A2,,,,,,,,,,,,,,,,,,,
AOC4P,,,,,,SMPD4BP,,,,,,,,,,,,,,,,,,,
ADNP,,,,,,EMBP1,,,,,,,,,,,,,,,,,,,
UBR4,,,,,,NDOR1,,,,,,,,,,,,,,,,,,,
CCT8,,,,,,MKLN1,,,,,,,,,,,,,,,,,,,
DCTN2,,,,,,COX10,,,,,,,,,,,,,,,,,,,
DYRK2,,,,,,SGPP1,,,,,,,,,,,,,,,,,,,
CCT6A,,,,,,CNPY3,,,,,,,,,,,,,,,,,,,
TRAK1,,,,,,ING1,,,,,,,,,,,,,,,,,,,
DIAPH3-AS1,,,,,,ZNF513,,,,,,,,,,,,,,,,,,,
ZC3H11B,,,,,,CAMKK2,,,,,,,,,,,,,,,,,,,
ZC3H11C,,,,,,AASDHPPT,,,,,,,,,,,,,,,,,,,
YTHDF2P1,,,,,,HEIH,,,,,,,,,,,,,,,,,,,
DSCAML1,,,,,,MED16,,,,,,,,,,,,,,,,,,,
ATP9B,,,,,,IER5,,,,,,,,,,,,,,,,,,,
EEF1DP5,,,,,,CSNK1G2,,,,,,,,,,,,,,,,,,,
PCDHA1,,,,,,GDPGP1,,,,,,,,,,,,,,,,,,,
PCDHA11,,,,,,SIRT7,,,,,,,,,,,,,,,,,,,
PCDHA12,,,,,,SENP7,,,,,,,,,,,,,,,,,,,
PCDHA13,,,,,,S1PR3,,,,,,,,,,,,,,,,,,,
PCDHA7,,,,,,OAZ2,,,,,,,,,,,,,,,,,,,
PCDHA8,,,,,,VAMP2,,,,,,,,,,,,,,,,,,,
RBPJ,,,,,,TNFAIP2,,,,,,,,,,,,,,,,,,,
LRRD1,,,,,,AMPD3,,,,,,,,,,,,,,,,,,,
PDGFB,,,,,,DOCK9,,,,,,,,,,,,,,,,,,,
ATP6V1A,,,,,,GLCCI1,,,,,,,,,,,,,,,,,,,
HMX1,,,,,,CCDC102B,,,,,,,,,,,,,,,,,,,
PRR11,,,,,,ZNF585B,,,,,,,,,,,,,,,,,,,
LINC01857,,,,,,PLEKHM1P1,,,,,,,,,,,,,,,,,,,
PHF13,,,,,,KBTBD7,,,,,,,,,,,,,,,,,,,
PKNOX1,,,,,,CIAO3,,,,,,,,,,,,,,,,,,,
MGST3,,,,,,WIPF1,,,,,,,,,,,,,,,,,,,
HELZ,,,,,,USP8,,,,,,,,,,,,,,,,,,,
RPL13P12,,,,,,GABPB1-IT1,,,,,,,,,,,,,,,,,,,
WDSUB1,,,,,,GOSR2,,,,,,,,,,,,,,,,,,,
SMG1P5,,,,,,EXOG,,,,,,,,,,,,,,,,,,,
DNAJC25-GNG10,,,,,,ZBTB17,,,,,,,,,,,,,,,,,,,
GNG10,,,,,,CEP295,,,,,,,,,,,,,,,,,,,
ANKHD1-EIF4EBP3,,,,,,CYB5R4,,,,,,,,,,,,,,,,,,,
STXBP5-AS1,,,,,,SREK1IP1,,,,,,,,,,,,,,,,,,,
FAM133CP,,,,,,LRIF1,,,,,,,,,,,,,,,,,,,
FAM133DP,,,,,,VPS33A,,,,,,,,,,,,,,,,,,,
SLC29A2,,,,,,CPSF2,,,,,,,,,,,,,,,,,,,
LINC01730,,,,,,BCL7A,,,,,,,,,,,,,,,,,,,
SETD3,,,,,,NIP7,,,,,,,,,,,,,,,,,,,
PEDS1-UBE2V1,,,,,,POMT1,,,,,,,,,,,,,,,,,,,
UBE2V1,,,,,,RBM8A,,,,,,,,,,,,,,,,,,,
LINC02475,,,,,,ZMIZ2,,,,,,,,,,,,,,,,,,,
SLC26A1,,,,,,MEF2A,,,,,,,,,,,,,,,,,,,
DRC12,,,,,,ZBTB26,,,,,,,,,,,,,,,,,,,
SCYL2,,,,,,OTUD5,,,,,,,,,,,,,,,,,,,
TUBA1C,,,,,,SDHAF1,,,,,,,,,,,,,,,,,,,
EIF5,,,,,,POLE3,,,,,,,,,,,,,,,,,,,
FTH1P11,,,,,,TECPR1,,,,,,,,,,,,,,,,,,,
FTH1P16,,,,,,TRIM14,,,,,,,,,,,,,,,,,,,
FTH1P2,,,,,,MRPS16,,,,,,,,,,,,,,,,,,,
FTH1P20,,,,,,TBX21,,,,,,,,,,,,,,,,,,,
CCNG1,,,,,,ZNF500,,,,,,,,,,,,,,,,,,,
NUTM2A-AS1,,,,,,CD82,,,,,,,,,,,,,,,,,,,
TUBBP2,,,,,,FAM76B,,,,,,,,,,,,,,,,,,,
IL12B,,,,,,TRAPPC14,,,,,,,,,,,,,,,,,,,
CERS5,,,,,,ZNF827,,,,,,,,,,,,,,,,,,,
RGS10,,,,,,MAGEE1,,,,,,,,,,,,,,,,,,,
UBXN7,,,,,,HMGA1,,,,,,,,,,,,,,,,,,,
H3P36,,,,,,NSUN3,,,,,,,,,,,,,,,,,,,
SPSB2,,,,,,C10orf95-AS1,,,,,,,,,,,,,,,,,,,
MVK,,,,,,HMGCR,,,,,,,,,,,,,,,,,,,
PEBP1P2,,,,,,SMIM7,,,,,,,,,,,,,,,,,,,
CLDN5,,,,,,C1orf35,,,,,,,,,,,,,,,,,,,
PSMD5,,,,,,MIER3,,,,,,,,,,,,,,,,,,,
TMEM184C,,,,,,C16orf87,,,,,,,,,,,,,,,,,,,
DCDC1,,,,,,POM121,,,,,,,,,,,,,,,,,,,
NUDCP2,,,,,,THAP2,,,,,,,,,,,,,,,,,,,
VPS35,,,,,,SUSD6,,,,,,,,,,,,,,,,,,,
LIPE,,,,,,BCL7B,,,,,,,,,,,,,,,,,,,
LINC00863,,,,,,SART1,,,,,,,,,,,,,,,,,,,
KIAA1191,,,,,,ATMIN,,,,,,,,,,,,,,,,,,,
CHASERR,,,,,,SH3GLB2,,,,,,,,,,,,,,,,,,,
TCF20,,,,,,ZNF814,,,,,,,,,,,,,,,,,,,
SERINC5,,,,,,RABL2A,,,,,,,,,,,,,,,,,,,
HERC2,,,,,,RABL2B,,,,,,,,,,,,,,,,,,,
KIAA0319,,,,,,AP3M1,,,,,,,,,,,,,,,,,,,
CLSTN1,,,,,,SNX22,,,,,,,,,,,,,,,,,,,
DNMBP,,,,,,GNA12,,,,,,,,,,,,,,,,,,,
SLC7A1,,,,,,GIMAP6,,,,,,,,,,,,,,,,,,,
LINC01647,,,,,,CCL24,,,,,,,,,,,,,,,,,,,
LINC01399,,,,,,TBPL1,,,,,,,,,,,,,,,,,,,
DARS1,,,,,,MARK3,,,,,,,,,,,,,,,,,,,
LINC02924,,,,,,CDKN2AIP,,,,,,,,,,,,,,,,,,,
SPECC1L,,,,,,SLC30A4,,,,,,,,,,,,,,,,,,,
C10orf95,,,,,,XRCC3,,,,,,,,,,,,,,,,,,,
SNORD68,,,,,,ZNF764,,,,,,,,,,,,,,,,,,,
DERL2,,,,,,TRIM52-AS1,,,,,,,,,,,,,,,,,,,
CSGALNACT2,,,,,,ZNF180,,,,,,,,,,,,,,,,,,,
DESI2,,,,,,PPIL2,,,,,,,,,,,,,,,,,,,
CYP46A1,,,,,,SIKE1,,,,,,,,,,,,,,,,,,,
DIO3OS,,,,,,SDCBP2-AS1,,,,,,,,,,,,,,,,,,,
SMAD5,,,,,,TXLNG,,,,,,,,,,,,,,,,,,,
ATAD3C,,,,,,TET2,,,,,,,,,,,,,,,,,,,
ZSWIM6,,,,,,TRAPPC4,,,,,,,,,,,,,,,,,,,
CFAP43,,,,,,ZNF320,,,,,,,,,,,,,,,,,,,
PTGER1,,,,,,GTF2F1,,,,,,,,,,,,,,,,,,,
LENG9,,,,,,NUP62,,,,,,,,,,,,,,,,,,,
DGCR2,,,,,,OCIAD2,,,,,,,,,,,,,,,,,,,
UBE2G1,,,,,,ZNF681,,,,,,,,,,,,,,,,,,,
BMP2K-DT,,,,,,ARID3B,,,,,,,,,,,,,,,,,,,
MORF4L2,,,,,,KPNA5,,,,,,,,,,,,,,,,,,,
FAM47E,,,,,,HSPA14,,,,,,,,,,,,,,,,,,,
OLA1,,,,,,MEI1,,,,,,,,,,,,,,,,,,,
RNF169,,,,,,MCM9,,,,,,,,,,,,,,,,,,,
APP,,,,,,INTS9,,,,,,,,,,,,,,,,,,,
DERPC,,,,,,ZNF672,,,,,,,,,,,,,,,,,,,
PRKAG1,,,,,,ATXN2L,,,,,,,,,,,,,,,,,,,
RPL21P94,,,,,,CIB1,,,,,,,,,,,,,,,,,,,
LLGL2,,,,,,CHMP4A,,,,,,,,,,,,,,,,,,,
HAR1A,,,,,,PPIP5K2,,,,,,,,,,,,,,,,,,,
ZFR2,,,,,,ZNF141,,,,,,,,,,,,,,,,,,,
CDRT15,,,,,,EAPP,,,,,,,,,,,,,,,,,,,
CDRT15P1,,,,,,ZNF506,,,,,,,,,,,,,,,,,,,
EML2,,,,,,KSR1,,,,,,,,,,,,,,,,,,,
AQP12A,,,,,,KMT2B,,,,,,,,,,,,,,,,,,,
AQP12B,,,,,,KIAA0232,,,,,,,,,,,,,,,,,,,
ADAM17,,,,,,SMARCE1,,,,,,,,,,,,,,,,,,,
WNK1,,,,,,EXOSC2,,,,,,,,,,,,,,,,,,,
FDPSP5,,,,,,CCDC106,,,,,,,,,,,,,,,,,,,
PPP1R27,,,,,,PPM1K,,,,,,,,,,,,,,,,,,,
GLRX5,,,,,,ARAF,,,,,,,,,,,,,,,,,,,
MAP3K13,,,,,,BMT2,,,,,,,,,,,,,,,,,,,
ENTPD4,,,,,,ZNF746,,,,,,,,,,,,,,,,,,,
MYO9A,,,,,,NUP54,,,,,,,,,,,,,,,,,,,
TRHR,,,,,,ZNF786,,,,,,,,,,,,,,,,,,,
GFAP,,,,,,ZNF274,,,,,,,,,,,,,,,,,,,
LRRC37A2,,,,,,EIF2B1,,,,,,,,,,,,,,,,,,,
WDR62,,,,,,MIGA2,,,,,,,,,,,,,,,,,,,
TMT1A,,,,,,ZNF18,,,,,,,,,,,,,,,,,,,
POLA1,,,,,,RICTOR,,,,,,,,,,,,,,,,,,,
UBE2A,,,,,,SYMPK,,,,,,,,,,,,,,,,,,,
DDI2,,,,,,DZIP3,,,,,,,,,,,,,,,,,,,
MVP-DT,,,,,,GFER,,,,,,,,,,,,,,,,,,,
DNM1L,,,,,,KRBA2,,,,,,,,,,,,,,,,,,,
WAC-AS1,,,,,,SFR1,,,,,,,,,,,,,,,,,,,
USP3-AS1,,,,,,PSMA3-AS1,,,,,,,,,,,,,,,,,,,
SNRK,,,,,,PSMD7,,,,,,,,,,,,,,,,,,,
MARCKSL1,,,,,,CBLL1,,,,,,,,,,,,,,,,,,,
GPR137B,,,,,,DENND6B,,,,,,,,,,,,,,,,,,,
GPR26,,,,,,IL10RB-DT,,,,,,,,,,,,,,,,,,,
SNORD50B,,,,,,ARF1,,,,,,,,,,,,,,,,,,,
LINC01206,,,,,,TRIM28,,,,,,,,,,,,,,,,,,,
B3GNT6,,,,,,STXBP2,,,,,,,,,,,,,,,,,,,
DEFA1,,,,,,GPATCH2L,,,,,,,,,,,,,,,,,,,
DEFA1B,,,,,,CARINH,,,,,,,,,,,,,,,,,,,
DEFA3,,,,,,PIM1,,,,,,,,,,,,,,,,,,,
SNORD23,,,,,,ZNF891,,,,,,,,,,,,,,,,,,,
NEIL2,,,,,,MCUB,,,,,,,,,,,,,,,,,,,
ATF4,,,,,,NFAT5,,,,,,,,,,,,,,,,,,,
ATF4P3,,,,,,USP38,,,,,,,,,,,,,,,,,,,
ZDHHC7,,,,,,LBHD1,,,,,,,,,,,,,,,,,,,
NXNL2,,,,,,POC5,,,,,,,,,,,,,,,,,,,
MSLN,,,,,,CHD9,,,,,,,,,,,,,,,,,,,
GNL3LP1,,,,,,SEPTIN7,,,,,,,,,,,,,,,,,,,
SLC2A4RG,,,,,,KBTBD6,,,,,,,,,,,,,,,,,,,
SPECC1L-ADORA2A,,,,,,ZNF235,,,,,,,,,,,,,,,,,,,
ZNG1A,,,,,,RASGRF2,,,,,,,,,,,,,,,,,,,
ZNG1C,,,,,,MATK,,,,,,,,,,,,,,,,,,,
ZNG1E,,,,,,MZF1,,,,,,,,,,,,,,,,,,,
ZNG1F,,,,,,ZNF175,,,,,,,,,,,,,,,,,,,
EPAS1,,,,,,ATP11C,,,,,,,,,,,,,,,,,,,
YME1L1,,,,,,C2orf68,,,,,,,,,,,,,,,,,,,
GOT2,,,,,,BOD1L1,,,,,,,,,,,,,,,,,,,
RTCA,,,,,,LGALS9,,,,,,,,,,,,,,,,,,,
PLEKHM3,,,,,,ABRAXAS1,,,,,,,,,,,,,,,,,,,
ORAI1,,,,,,TMEM259,,,,,,,,,,,,,,,,,,,
VAPA,,,,,,INTS1,,,,,,,,,,,,,,,,,,,
LINC01138,,,,,,TXLNB,,,,,,,,,,,,,,,,,,,
NUDC,,,,,,MEN1,,,,,,,,,,,,,,,,,,,
CCDC6,,,,,,PLAGL2,,,,,,,,,,,,,,,,,,,
PRORY,,,,,,TMEM39B,,,,,,,,,,,,,,,,,,,
FOXJ3,,,,,,TRIM11,,,,,,,,,,,,,,,,,,,
TERF1P1,,,,,,PRPF4,,,,,,,,,,,,,,,,,,,
TERF1P4,,,,,,ECSIT,,,,,,,,,,,,,,,,,,,
TERF1P5,,,,,,TRBC1,,,,,,,,,,,,,,,,,,,
TERF1P7,,,,,,ZNF529,,,,,,,,,,,,,,,,,,,
FUZ,,,,,,RSRC2,,,,,,,,,,,,,,,,,,,
MARCHF5,,,,,,ASF1A,,,,,,,,,,,,,,,,,,,
TMEM132B,,,,,,MEPCE,,,,,,,,,,,,,,,,,,,
ZSWIM9,,,,,,ALKBH8,,,,,,,,,,,,,,,,,,,
LINC01243,,,,,,SESN3,,,,,,,,,,,,,,,,,,,
ZNF217-AS1,,,,,,AP5Z1,,,,,,,,,,,,,,,,,,,
C6orf47,,,,,,GRAMD1A,,,,,,,,,,,,,,,,,,,
LINC00290,,,,,,SKIC3,,,,,,,,,,,,,,,,,,,
GIPC3,,,,,,GRPEL2,,,,,,,,,,,,,,,,,,,
SNORA70,,,,,,ZNF830,,,,,,,,,,,,,,,,,,,
CEP68,,,,,,PPFIBP1,,,,,,,,,,,,,,,,,,,
CAND1,,,,,,SH2D3A,,,,,,,,,,,,,,,,,,,
CCDC93,,,,,,ZBTB5,,,,,,,,,,,,,,,,,,,
DSCR9,,,,,,RAD17,,,,,,,,,,,,,,,,,,,
ADPRHL1,,,,,,ZNF510,,,,,,,,,,,,,,,,,,,
SSBP3,,,,,,DNAJC2,,,,,,,,,,,,,,,,,,,
SCARNA17,,,,,,ZNF561,,,,,,,,,,,,,,,,,,,
PEAK1,,,,,,PPP1R18,,,,,,,,,,,,,,,,,,,
NAA50,,,,,,ZNF184,,,,,,,,,,,,,,,,,,,
LINC02593,,,,,,BPNT1,,,,,,,,,,,,,,,,,,,
SMG1P1,,,,,,MAP3K4,,,,,,,,,,,,,,,,,,,
SMG1P3,,,,,,ITGA4,,,,,,,,,,,,,,,,,,,
SMG1P4,,,,,,LMBRD2,,,,,,,,,,,,,,,,,,,
SMG1P6,,,,,,ZFAT,,,,,,,,,,,,,,,,,,,
SMG1P7,,,,,,PCGF3-AS1,,,,,,,,,,,,,,,,,,,
SYNJ1,,,,,,ANP32E,,,,,,,,,,,,,,,,,,,
EYA3,,,,,,ZNF225,,,,,,,,,,,,,,,,,,,
BIVM-ERCC5,,,,,,COPS4,,,,,,,,,,,,,,,,,,,
SYT15B,,,,,,ZNF765,,,,,,,,,,,,,,,,,,,
CORO1C,,,,,,ICE2,,,,,,,,,,,,,,,,,,,
BTG1-DT,,,,,,H2AZ2,,,,,,,,,,,,,,,,,,,
MTF1,,,,,,CEP350,,,,,,,,,,,,,,,,,,,
PSD,,,,,,NIN,,,,,,,,,,,,,,,,,,,
MARCHF6,,,,,,LINC00865,,,,,,,,,,,,,,,,,,,
RPL10L,,,,,,RFWD3,,,,,,,,,,,,,,,,,,,
TBC1D5,,,,,,VASP,,,,,,,,,,,,,,,,,,,
ARL6IP1,,,,,,SIN3B,,,,,,,,,,,,,,,,,,,
NDUFA12,,,,,,ZNF83,,,,,,,,,,,,,,,,,,,
FBXL18,,,,,,CDCA7L,,,,,,,,,,,,,,,,,,,
RPS10-NUDT3,,,,,,AP5M1,,,,,,,,,,,,,,,,,,,
ITGB1-DT,,,,,,HCK,,,,,,,,,,,,,,,,,,,
CPNE3,,,,,,NAAA,,,,,,,,,,,,,,,,,,,
JTB,,,,,,MBD1,,,,,,,,,,,,,,,,,,,
RPS26P15,,,,,,ANKRD36BP2,,,,,,,,,,,,,,,,,,,
RPS26P28,,,,,,REX1BD,,,,,,,,,,,,,,,,,,,
RPS26P3,,,,,,KBTBD2,,,,,,,,,,,,,,,,,,,
RPS26P47,,,,,,SAMD3,,,,,,,,,,,,,,,,,,,
RPS26P58,,,,,,CDK11A,,,,,,,,,,,,,,,,,,,
RPS26P6,,,,,,CDK11B,,,,,,,,,,,,,,,,,,,
RPS26P8,,,,,,CLASRP,,,,,,,,,,,,,,,,,,,
TSTD2,,,,,,COX18,,,,,,,,,,,,,,,,,,,
TRIM72,,,,,,MSH3,,,,,,,,,,,,,,,,,,,
HNRNPA3P17,,,,,,MMP9,,,,,,,,,,,,,,,,,,,
KPNB1-DT,,,,,,FBXO42,,,,,,,,,,,,,,,,,,,
CBX1,,,,,,USP20,,,,,,,,,,,,,,,,,,,
LINC00895,,,,,,FLT1,,,,,,,,,,,,,,,,,,,
TLK2,,,,,,FBXO5,,,,,,,,,,,,,,,,,,,
TMEM69,,,,,,PALD1,,,,,,,,,,,,,,,,,,,
RB1,,,,,,AREL1,,,,,,,,,,,,,,,,,,,
IGFN1,,,,,,KXD1,,,,,,,,,,,,,,,,,,,
LINC02843,,,,,,INTS6L,,,,,,,,,,,,,,,,,,,
PTCH1,,,,,,MRPL57,,,,,,,,,,,,,,,,,,,
RAB5A,,,,,,SNAPC4,,,,,,,,,,,,,,,,,,,
SNORD14E,,,,,,PRAG1,,,,,,,,,,,,,,,,,,,
VPS13B,,,,,,EXOSC3,,,,,,,,,,,,,,,,,,,
LINC02352,,,,,,SNRPN,,,,,,,,,,,,,,,,,,,
UHMK1,,,,,,CLDN15,,,,,,,,,,,,,,,,,,,
ZNF577,,,,,,DCAF8,,,,,,,,,,,,,,,,,,,
TMEM147-AS1,,,,,,ZKSCAN7,,,,,,,,,,,,,,,,,,,
DOK7,,,,,,TYSND1,,,,,,,,,,,,,,,,,,,
ASH1L,,,,,,ALKBH4,,,,,,,,,,,,,,,,,,,
ADH7,,,,,,DHX9,,,,,,,,,,,,,,,,,,,
ADSS2,,,,,,E2F5,,,,,,,,,,,,,,,,,,,
UNG,,,,,,PPP1R15B,,,,,,,,,,,,,,,,,,,
ARHGAP27P1-BPTFP1-KPNA2P3,,,,,,BLOC1S6,,,,,,,,,,,,,,,,,,,
PDIA3,,,,,,UVSSA,,,,,,,,,,,,,,,,,,,
C1orf167,,,,,,ZMYM6,,,,,,,,,,,,,,,,,,,
SLC2A5,,,,,,ZNF420,,,,,,,,,,,,,,,,,,,
SLC34A2,,,,,,PARG,,,,,,,,,,,,,,,,,,,
RUNX1,,,,,,ALG13,,,,,,,,,,,,,,,,,,,
GNG8,,,,,,PDPR2P,,,,,,,,,,,,,,,,,,,
GABRR2,,,,,,PPM1J,,,,,,,,,,,,,,,,,,,
GDI1,,,,,,PPIG,,,,,,,,,,,,,,,,,,,
NUP153-AS1,,,,,,DHX37,,,,,,,,,,,,,,,,,,,
UBN1,,,,,,SCAMP4,,,,,,,,,,,,,,,,,,,
CCNJ,,,,,,GIGYF1,,,,,,,,,,,,,,,,,,,
WNK2,,,,,,RMI2,,,,,,,,,,,,,,,,,,,
RPL7AP36,,,,,,ASPHD2,,,,,,,,,,,,,,,,,,,
ETF1P1,,,,,,SLBP,,,,,,,,,,,,,,,,,,,
MAZ,,,,,,CEP44,,,,,,,,,,,,,,,,,,,
SYNPO,,,,,,SSBP1,,,,,,,,,,,,,,,,,,,
C14orf180,,,,,,SF3B3,,,,,,,,,,,,,,,,,,,
RPL7L1,,,,,,PPIE,,,,,,,,,,,,,,,,,,,
KLHDC10,,,,,,PRKACB,,,,,,,,,,,,,,,,,,,
TRAV12-1,,,,,,CCDC163,,,,,,,,,,,,,,,,,,,
FEZ2,,,,,,ZCCHC10,,,,,,,,,,,,,,,,,,,
STIM1,,,,,,RNF4,,,,,,,,,,,,,,,,,,,
NUDT4B,,,,,,PHF1,,,,,,,,,,,,,,,,,,,
ERC2-IT1,,,,,,CUTALP,,,,,,,,,,,,,,,,,,,
BCL6,,,,,,C12orf43,,,,,,,,,,,,,,,,,,,
USF2,,,,,,ZNF736,,,,,,,,,,,,,,,,,,,
SH3KBP1,,,,,,ALKBH6,,,,,,,,,,,,,,,,,,,
RRP1B,,,,,,SNX19,,,,,,,,,,,,,,,,,,,
DEXI,,,,,,ALPK1,,,,,,,,,,,,,,,,,,,
RPS28P4,,,,,,ZNF134,,,,,,,,,,,,,,,,,,,
RPS28P7,,,,,,CACHD1,,,,,,,,,,,,,,,,,,,
RPL35P8,,,,,,LSP1,,,,,,,,,,,,,,,,,,,
ZNF433-AS1,,,,,,FAM220A,,,,,,,,,,,,,,,,,,,
SNCG,,,,,,TTC39C,,,,,,,,,,,,,,,,,,,
LEPROT,,,,,,BICDL1,,,,,,,,,,,,,,,,,,,
PALM3,,,,,,NAA25,,,,,,,,,,,,,,,,,,,
DYNLRB1,,,,,,THYN1,,,,,,,,,,,,,,,,,,,
ADAM20,,,,,,TRIM66,,,,,,,,,,,,,,,,,,,
GARRE1,,,,,,ZNHIT2,,,,,,,,,,,,,,,,,,,
IPO7,,,,,,RASA4CP,,,,,,,,,,,,,,,,,,,
CCDC61,,,,,,LINC00494,,,,,,,,,,,,,,,,,,,
SULT1B1,,,,,,COX16,,,,,,,,,,,,,,,,,,,
EIF2AK2,,,,,,POLR2E,,,,,,,,,,,,,,,,,,,
FAM3C,,,,,,GPALPP1,,,,,,,,,,,,,,,,,,,
EMSY,,,,,,RAF1,,,,,,,,,,,,,,,,,,,
CNKSR2,,,,,,WDCP,,,,,,,,,,,,,,,,,,,
NPIPB4,,,,,,BICRA,,,,,,,,,,,,,,,,,,,
H3P47,,,,,,SKIC2,,,,,,,,,,,,,,,,,,,
CSE1L,,,,,,FAAP100,,,,,,,,,,,,,,,,,,,
MAPRE1,,,,,,IKBKE,,,,,,,,,,,,,,,,,,,
ADAM5,,,,,,PPWD1,,,,,,,,,,,,,,,,,,,
TUBB,,,,,,NLRP2,,,,,,,,,,,,,,,,,,,
NAP1L1,,,,,,ZNF263,,,,,,,,,,,,,,,,,,,
CRKL,,,,,,ALKBH5,,,,,,,,,,,,,,,,,,,
IGHV3-30,,,,,,TMEM167A,,,,,,,,,,,,,,,,,,,
IGHV3-33,,,,,,RBIS,,,,,,,,,,,,,,,,,,,
KRAS,,,,,,DEPDC1B,,,,,,,,,,,,,,,,,,,
MNT,,,,,,CMTR1,,,,,,,,,,,,,,,,,,,
NAPB,,,,,,EED,,,,,,,,,,,,,,,,,,,
KHSRP,,,,,,BET1,,,,,,,,,,,,,,,,,,,
ECPAS,,,,,,RAD51D,,,,,,,,,,,,,,,,,,,
GNPNAT1,,,,,,TRERF1,,,,,,,,,,,,,,,,,,,
SAP30L,,,,,,GNS,,,,,,,,,,,,,,,,,,,
TRIM24,,,,,,FBXL3,,,,,,,,,,,,,,,,,,,
ATP5F1E,,,,,,ZNF546,,,,,,,,,,,,,,,,,,,
GALNT1,,,,,,TET3,,,,,,,,,,,,,,,,,,,
TMSB4Y,,,,,,DDX56,,,,,,,,,,,,,,,,,,,
RPL18AP3,,,,,,RASA1,,,,,,,,,,,,,,,,,,,
SEC23A,,,,,,ARPC4,,,,,,,,,,,,,,,,,,,
NPIPB5,,,,,,NUDT21,,,,,,,,,,,,,,,,,,,
UBA1,,,,,,C16orf74,,,,,,,,,,,,,,,,,,,
TACR1,,,,,,WRAP73,,,,,,,,,,,,,,,,,,,
MAPT,,,,,,LYSMD2,,,,,,,,,,,,,,,,,,,
ATP8A1,,,,,,CWC22,,,,,,,,,,,,,,,,,,,
GMPSP1,,,,,,MTRF1,,,,,,,,,,,,,,,,,,,
TRIM25,,,,,,LAMC2,,,,,,,,,,,,,,,,,,,
HCN2,,,,,,POLR1B,,,,,,,,,,,,,,,,,,,
NAA16,,,,,,SNX13,,,,,,,,,,,,,,,,,,,
PCDHA2,,,,,,SMG9,,,,,,,,,,,,,,,,,,,
RET,,,,,,POU2AF3,,,,,,,,,,,,,,,,,,,
AIRIM,,,,,,CTDNEP1,,,,,,,,,,,,,,,,,,,
MED14,,,,,,ZNF569,,,,,,,,,,,,,,,,,,,
MAN1C1,,,,,,LAMTOR1,,,,,,,,,,,,,,,,,,,
HNRNPCP2,,,,,,TBC1D10B,,,,,,,,,,,,,,,,,,,
BTBD9,,,,,,ZNF879,,,,,,,,,,,,,,,,,,,
PRRC2C,,,,,,CHURC1,,,,,,,,,,,,,,,,,,,
ACVR1B,,,,,,THG1L,,,,,,,,,,,,,,,,,,,
MAP4K5,,,,,,NUDT22,,,,,,,,,,,,,,,,,,,
HOXA-AS2,,,,,,SDHAP3,,,,,,,,,,,,,,,,,,,
NCOA2,,,,,,SMYD4,,,,,,,,,,,,,,,,,,,
SLC41A1,,,,,,CEP164,,,,,,,,,,,,,,,,,,,
RALA,,,,,,GABPB1,,,,,,,,,,,,,,,,,,,
LEPROTL1,,,,,,DNAJC4,,,,,,,,,,,,,,,,,,,
SNORA61,,,,,,IFNLR1,,,,,,,,,,,,,,,,,,,
FANCD2,,,,,,ECH1,,,,,,,,,,,,,,,,,,,
PCDHA3,,,,,,FUS,,,,,,,,,,,,,,,,,,,
PLCG1-AS1,,,,,,POLR1E,,,,,,,,,,,,,,,,,,,
AIDA,,,,,,PIGL,,,,,,,,,,,,,,,,,,,
UBA3,,,,,,RHOG,,,,,,,,,,,,,,,,,,,
AFG2A,,,,,,SATB1,,,,,,,,,,,,,,,,,,,
PPID,,,,,,NUP37,,,,,,,,,,,,,,,,,,,
AFG2B,,,,,,ANGEL2,,,,,,,,,,,,,,,,,,,
RGPD5,,,,,,LRP11,,,,,,,,,,,,,,,,,,,
FAM161B,,,,,,ZNF394,,,,,,,,,,,,,,,,,,,
HDAC10,,,,,,INTS5,,,,,,,,,,,,,,,,,,,
PABPC1,,,,,,NAA15,,,,,,,,,,,,,,,,,,,
LINC02239,,,,,,LSM6,,,,,,,,,,,,,,,,,,,
FLYWCH2,,,,,,H2AX,,,,,,,,,,,,,,,,,,,
HNRNPUL2,,,,,,PYGO2,,,,,,,,,,,,,,,,,,,
SMR3A,,,,,,GET4,,,,,,,,,,,,,,,,,,,
IGHV3-23,,,,,,HMMR,,,,,,,,,,,,,,,,,,,
KRTAP5-AS1,,,,,,NDE1,,,,,,,,,,,,,,,,,,,
PLSCR3,,,,,,ZNF740,,,,,,,,,,,,,,,,,,,
TMEM256-PLSCR3,,,,,,KAT14,,,,,,,,,,,,,,,,,,,
CYCSP55,,,,,,ITPR1,,,,,,,,,,,,,,,,,,,
HELZ2,,,,,,ZNF574,,,,,,,,,,,,,,,,,,,
MXD1,,,,,,SS18,,,,,,,,,,,,,,,,,,,
LRRC63,,,,,,INKA1,,,,,,,,,,,,,,,,,,,
DYNC1LI2,,,,,,C1orf50,,,,,,,,,,,,,,,,,,,
HEG1,,,,,,COX19,,,,,,,,,,,,,,,,,,,
RHNO1,,,,,,MLX,,,,,,,,,,,,,,,,,,,
SASS6,,,,,,USP16,,,,,,,,,,,,,,,,,,,
SEPTIN7P9,,,,,,AKR1A1,,,,,,,,,,,,,,,,,,,
