DEK,GTPBP4,,,,,,,,,,,,,,,,,,,,,,,
GRAPL,ACSM5,,,,,,,,,,,,,,,,,,,,,,,
UBXN7-AS1,ATP1A1,,,,,,,,,,,,,,,,,,,,,,,
TMEM131,MT1F,,,,,,,,,,,,,,,,,,,,,,,
GNAS,SPDYE3,,,,,,,,,,,,,,,,,,,,,,,
SPACA4,CYP4F2,,,,,,,,,,,,,,,,,,,,,,,
USP8,CLDN2,,,,,,,,,,,,,,,,,,,,,,,
OTULIN,C4B_2,,,,,,,,,,,,,,,,,,,,,,,
EIF3L,MIR3685,,,,,,,,,,,,,,,,,,,,,,,
NDUFA6-DT,TAS2R5,,,,,,,,,,,,,,,,,,,,,,,
CHERP,INPP1,,,,,,,,,,,,,,,,,,,,,,,
BAG4,WDR7,,,,,,,,,,,,,,,,,,,,,,,
CD164,UBA6-DT,,,,,,,,,,,,,,,,,,,,,,,
TRIT1,SSTR2,,,,,,,,,,,,,,,,,,,,,,,
DTNBP1,ABCG5,,,,,,,,,,,,,,,,,,,,,,,
TMEM50B,F11,,,,,,,,,,,,,,,,,,,,,,,
TNRC6B,CYLD,,,,,,,,,,,,,,,,,,,,,,,
CDK19,SLC22A7,,,,,,,,,,,,,,,,,,,,,,,
SMURF2,IRF1,,,,,,,,,,,,,,,,,,,,,,,
FBXO11,CFB,,,,,,,,,,,,,,,,,,,,,,,
CYB5R3,ARF5,,,,,,,,,,,,,,,,,,,,,,,
SPARC,MEPCE,,,,,,,,,,,,,,,,,,,,,,,
TEX48,SS18,,,,,,,,,,,,,,,,,,,,,,,
ANKRD50,ATP5MF,,,,,,,,,,,,,,,,,,,,,,,
HAP1,SLC22A9,,,,,,,,,,,,,,,,,,,,,,,
ZRANB3,CD5L,,,,,,,,,,,,,,,,,,,,,,,
ZCWPW2,RDH16,,,,,,,,,,,,,,,,,,,,,,,
SVIL,C5AR1,,,,,,,,,,,,,,,,,,,,,,,
VWA1,FMO5,,,,,,,,,,,,,,,,,,,,,,,
KLHL29,PAH,,,,,,,,,,,,,,,,,,,,,,,
EHD4,ELOVL7,,,,,,,,,,,,,,,,,,,,,,,
ADD1,LCE2C,,,,,,,,,,,,,,,,,,,,,,,
PTPN5,SLCO1B1,,,,,,,,,,,,,,,,,,,,,,,
MAPK1IP1L,AKR1C4,,,,,,,,,,,,,,,,,,,,,,,
AQR,MORC2-AS1,,,,,,,,,,,,,,,,,,,,,,,
ENTREP2,MDH2,,,,,,,,,,,,,,,,,,,,,,,
EIF5,APOM,,,,,,,,,,,,,,,,,,,,,,,
LAMA4,NUP62,,,,,,,,,,,,,,,,,,,,,,,
NPTXR,LOC646762,,,,,,,,,,,,,,,,,,,,,,,
KRCC1,LINC02532,,,,,,,,,,,,,,,,,,,,,,,
TLE1-DT,ZNF266,,,,,,,,,,,,,,,,,,,,,,,
UAP1,METTL25B,,,,,,,,,,,,,,,,,,,,,,,
TSBP1,POLR2A,,,,,,,,,,,,,,,,,,,,,,,
PAK6-AS1,FPR1,,,,,,,,,,,,,,,,,,,,,,,
MMP15,NDUFAF8,,,,,,,,,,,,,,,,,,,,,,,
RPL13A,WDR83OS,,,,,,,,,,,,,,,,,,,,,,,
FGFRL1,IPW,,,,,,,,,,,,,,,,,,,,,,,
ANP32B,SERPINA7,,,,,,,,,,,,,,,,,,,,,,,
MIR4700,SIGLEC14,,,,,,,,,,,,,,,,,,,,,,,
UNC119B,TNIP1,,,,,,,,,,,,,,,,,,,,,,,
TAL2,C3P1,,,,,,,,,,,,,,,,,,,,,,,
PRUNE1,GTF2E1,,,,,,,,,,,,,,,,,,,,,,,
CALM1,CCBE1,,,,,,,,,,,,,,,,,,,,,,,
SPN,ATAD1,,,,,,,,,,,,,,,,,,,,,,,
PRKAR1A,VIL1,,,,,,,,,,,,,,,,,,,,,,,
RANBP3L,ZBTB39,,,,,,,,,,,,,,,,,,,,,,,
HOXB13,ARK2N,,,,,,,,,,,,,,,,,,,,,,,
EGR1,ASPG,,,,,,,,,,,,,,,,,,,,,,,
FAM120AOS,UTP14A,,,,,,,,,,,,,,,,,,,,,,,
RBMX2,CFAP69,,,,,,,,,,,,,,,,,,,,,,,
WFDC11,POLQ,,,,,,,,,,,,,,,,,,,,,,,
NASP,CCDC65,,,,,,,,,,,,,,,,,,,,,,,
OSER1-DT,LRRC37B,,,,,,,,,,,,,,,,,,,,,,,
TCEA1,SPG7,,,,,,,,,,,,,,,,,,,,,,,
UBDP1,FABP1,,,,,,,,,,,,,,,,,,,,,,,
OLA1,PGLYRP2,,,,,,,,,,,,,,,,,,,,,,,
ARHGEF26-AS1,SOCS3,,,,,,,,,,,,,,,,,,,,,,,
LITAF,VIPR1,,,,,,,,,,,,,,,,,,,,,,,
EAF1,TBCK,,,,,,,,,,,,,,,,,,,,,,,
RBL1,GDF2,,,,,,,,,,,,,,,,,,,,,,,
CBX8,RHOU,,,,,,,,,,,,,,,,,,,,,,,
H2AB1,CIRBP-AS1,,,,,,,,,,,,,,,,,,,,,,,
H2AB2,CWF19L1,,,,,,,,,,,,,,,,,,,,,,,
H2AB3,FBXL19,,,,,,,,,,,,,,,,,,,,,,,
GLE1,CCL16,,,,,,,,,,,,,,,,,,,,,,,
TERF1P1,C8A,,,,,,,,,,,,,,,,,,,,,,,
TERF1P4,PMS2P1,,,,,,,,,,,,,,,,,,,,,,,
TERF1P5,MRPL28,,,,,,,,,,,,,,,,,,,,,,,
TERF1P7,CHMP2A,,,,,,,,,,,,,,,,,,,,,,,
SRF,ZNF561,,,,,,,,,,,,,,,,,,,,,,,
TREML2,TMEM199,,,,,,,,,,,,,,,,,,,,,,,
CEP170,MIR3198-1,,,,,,,,,,,,,,,,,,,,,,,
TAF11,RAB37,,,,,,,,,,,,,,,,,,,,,,,
SLC18A3,GOLT1A,,,,,,,,,,,,,,,,,,,,,,,
EPC1,GADD45B,,,,,,,,,,,,,,,,,,,,,,,
RTL6,SNORA50A,,,,,,,,,,,,,,,,,,,,,,,
GTF2H5,ABHD11-AS1,,,,,,,,,,,,,,,,,,,,,,,
HIGD1A,DCST2,,,,,,,,,,,,,,,,,,,,,,,
USP24,FTH1P3,,,,,,,,,,,,,,,,,,,,,,,
ERLIN2,ASGR1,,,,,,,,,,,,,,,,,,,,,,,
AGO3,INHBC,,,,,,,,,,,,,,,,,,,,,,,
ACTRT2,SEMA4F,,,,,,,,,,,,,,,,,,,,,,,
KIF5B,CA5A,,,,,,,,,,,,,,,,,,,,,,,
TUBB,CFHR2,,,,,,,,,,,,,,,,,,,,,,,
TEX2,UGT1A1,,,,,,,,,,,,,,,,,,,,,,,
PNO1,ARL15,,,,,,,,,,,,,,,,,,,,,,,
INIP,DENND3,,,,,,,,,,,,,,,,,,,,,,,
LINC01949,CDC25B,,,,,,,,,,,,,,,,,,,,,,,
TMEM242,DDX11,,,,,,,,,,,,,,,,,,,,,,,
GALNT4,KIN,,,,,,,,,,,,,,,,,,,,,,,
POC1B-GALNT4,COLEC10,,,,,,,,,,,,,,,,,,,,,,,
SPMIP1,IFFO1,,,,,,,,,,,,,,,,,,,,,,,
THEM6,ACSM2A,,,,,,,,,,,,,,,,,,,,,,,
HEATR5A-DT,TFR2,,,,,,,,,,,,,,,,,,,,,,,
AQP6,GLTP,,,,,,,,,,,,,,,,,,,,,,,
LINC01243,GOLGA8B,,,,,,,,,,,,,,,,,,,,,,,
FAM168A,PABPN1,,,,,,,,,,,,,,,,,,,,,,,
HSPB7,MOGS,,,,,,,,,,,,,,,,,,,,,,,
LINC02502,CENPN,,,,,,,,,,,,,,,,,,,,,,,
PARP16,COMMD7,,,,,,,,,,,,,,,,,,,,,,,
RAB4A,KRT80,,,,,,,,,,,,,,,,,,,,,,,
IGLL1,SNORD89,,,,,,,,,,,,,,,,,,,,,,,
ATXN2,ST7-AS1,,,,,,,,,,,,,,,,,,,,,,,
ALG2,NSUN5P1,,,,,,,,,,,,,,,,,,,,,,,
RPL7AP49,PRDX1,,,,,,,,,,,,,,,,,,,,,,,
RPL7AP76,IARS2,,,,,,,,,,,,,,,,,,,,,,,
ARL1,DEPDC7,,,,,,,,,,,,,,,,,,,,,,,
FAM169BP,ZDHHC20,,,,,,,,,,,,,,,,,,,,,,,
SERAC1,SMCHD1,,,,,,,,,,,,,,,,,,,,,,,
FOXP1-AS1,RPAP1,,,,,,,,,,,,,,,,,,,,,,,
LINC02352,ADAMDEC1,,,,,,,,,,,,,,,,,,,,,,,
PITPNB,KIAA1586,,,,,,,,,,,,,,,,,,,,,,,
HEY2,MAOA,,,,,,,,,,,,,,,,,,,,,,,
C1orf159,SLC25A14,,,,,,,,,,,,,,,,,,,,,,,
C16orf87,TMEM120B,,,,,,,,,,,,,,,,,,,,,,,
LRRC8D,SLF2,,,,,,,,,,,,,,,,,,,,,,,
TSHR,ARL6,,,,,,,,,,,,,,,,,,,,,,,
CDC73,KATNB1,,,,,,,,,,,,,,,,,,,,,,,
PRDM10,DAD1,,,,,,,,,,,,,,,,,,,,,,,
CCT8,LEAP2,,,,,,,,,,,,,,,,,,,,,,,
MIR137HG,CMAS,,,,,,,,,,,,,,,,,,,,,,,
AIRE,CDHR5,,,,,,,,,,,,,,,,,,,,,,,
PSMA5,POLR1C,,,,,,,,,,,,,,,,,,,,,,,
GLG1,SLAIN1,,,,,,,,,,,,,,,,,,,,,,,
IKZF4,ISG20L2,,,,,,,,,,,,,,,,,,,,,,,
CABP2,MCAM,,,,,,,,,,,,,,,,,,,,,,,
LRRC8B,IFT88,,,,,,,,,,,,,,,,,,,,,,,
IZUMO4,CAMKV,,,,,,,,,,,,,,,,,,,,,,,
TRIM2,SLC35F2,,,,,,,,,,,,,,,,,,,,,,,
PIGM,TSC22D1,,,,,,,,,,,,,,,,,,,,,,,
TWF1,PAQR9,,,,,,,,,,,,,,,,,,,,,,,
LRRD1,LRRC46,,,,,,,,,,,,,,,,,,,,,,,
NR2F2,EBF4,,,,,,,,,,,,,,,,,,,,,,,
SRPX,OSGEP,,,,,,,,,,,,,,,,,,,,,,,
ZNF236-DT,CYP8B1,,,,,,,,,,,,,,,,,,,,,,,
TOB1,PSME3IP1,,,,,,,,,,,,,,,,,,,,,,,
HNRNPA0,CDK4,,,,,,,,,,,,,,,,,,,,,,,
AFDN,BHMT,,,,,,,,,,,,,,,,,,,,,,,
RPS6,LSM7,,,,,,,,,,,,,,,,,,,,,,,
SIKE1,SEPTIN7P2,,,,,,,,,,,,,,,,,,,,,,,
SUMO1,UBE2Q1,,,,,,,,,,,,,,,,,,,,,,,
BLZF1,RNF31,,,,,,,,,,,,,,,,,,,,,,,
BTBD3,ZSWIM1,,,,,,,,,,,,,,,,,,,,,,,
DLEU2,C1orf115,,,,,,,,,,,,,,,,,,,,,,,
AFG2B,DNM2,,,,,,,,,,,,,,,,,,,,,,,
IPO9,ABCA7,,,,,,,,,,,,,,,,,,,,,,,
ARFGAP3,PICSAR,,,,,,,,,,,,,,,,,,,,,,,
DCAF6,HPX,,,,,,,,,,,,,,,,,,,,,,,
DARS1,NR1I3,,,,,,,,,,,,,,,,,,,,,,,
RAB12,TCEA3,,,,,,,,,,,,,,,,,,,,,,,
FAM161B,TUFT1,,,,,,,,,,,,,,,,,,,,,,,
GPR3,KLKB1,,,,,,,,,,,,,,,,,,,,,,,
SAMD8,CHD8,,,,,,,,,,,,,,,,,,,,,,,
SMCR5,STXBP5,,,,,,,,,,,,,,,,,,,,,,,
MALINC1,PSMB5,,,,,,,,,,,,,,,,,,,,,,,
NEK8,SIMC1P1,,,,,,,,,,,,,,,,,,,,,,,
LENG9,ITPA,,,,,,,,,,,,,,,,,,,,,,,
UBLCP1,TYR,,,,,,,,,,,,,,,,,,,,,,,
SNHG14,SLC2A2,,,,,,,,,,,,,,,,,,,,,,,
MAB21L2,MIR4784,,,,,,,,,,,,,,,,,,,,,,,
HDAC2-AS2,ITGA1,,,,,,,,,,,,,,,,,,,,,,,
GPR63,SLC25A47,,,,,,,,,,,,,,,,,,,,,,,
FABP2,MRPL47,,,,,,,,,,,,,,,,,,,,,,,
SPAG9,ABAT,,,,,,,,,,,,,,,,,,,,,,,
POGLUT3,HSD17B10,,,,,,,,,,,,,,,,,,,,,,,
CFAP126,SNORA71C,,,,,,,,,,,,,,,,,,,,,,,
ZMYND11,PICK1,,,,,,,,,,,,,,,,,,,,,,,
TK2,ANKMY1,,,,,,,,,,,,,,,,,,,,,,,
ASAP1,RFXANK,,,,,,,,,,,,,,,,,,,,,,,
RGS17,FLAD1,,,,,,,,,,,,,,,,,,,,,,,
LINC02361,S100A13,,,,,,,,,,,,,,,,,,,,,,,
DSG2-AS1,QTRT1,,,,,,,,,,,,,,,,,,,,,,,
NDST4,ZC3H18,,,,,,,,,,,,,,,,,,,,,,,
ANKRD17,ADGRL2,,,,,,,,,,,,,,,,,,,,,,,
ATOH7,STX10,,,,,,,,,,,,,,,,,,,,,,,
ATRNL1,DPY19L2P2,,,,,,,,,,,,,,,,,,,,,,,
SERINC5,ZSCAN9,,,,,,,,,,,,,,,,,,,,,,,
DVL2,UBL7,,,,,,,,,,,,,,,,,,,,,,,
SETMAR,USP11,,,,,,,,,,,,,,,,,,,,,,,
GALK2,SLC38A4,,,,,,,,,,,,,,,,,,,,,,,
HUWE1,OTC,,,,,,,,,,,,,,,,,,,,,,,
SACS-AS1,FMO3,,,,,,,,,,,,,,,,,,,,,,,
CADM1-AS1,ARHGDIA,,,,,,,,,,,,,,,,,,,,,,,
CYRIB,SALL2,,,,,,,,,,,,,,,,,,,,,,,
HNF4G,TBRG1,,,,,,,,,,,,,,,,,,,,,,,
RDH11,ITIH4,,,,,,,,,,,,,,,,,,,,,,,
TEAD2,LIPC,,,,,,,,,,,,,,,,,,,,,,,
PTTG2,TRIM55,,,,,,,,,,,,,,,,,,,,,,,
SMAD3,PSAP,,,,,,,,,,,,,,,,,,,,,,,
NPHP4,MPG,,,,,,,,,,,,,,,,,,,,,,,
OTOGL,GDAP2,,,,,,,,,,,,,,,,,,,,,,,
PHLDA1-DT,SOWAHB,,,,,,,,,,,,,,,,,,,,,,,
ATP5F1A,SENP7,,,,,,,,,,,,,,,,,,,,,,,
APOLD1,LGALS8,,,,,,,,,,,,,,,,,,,,,,,
RAC1P2,CLEC1B,,,,,,,,,,,,,,,,,,,,,,,
CTNNAL1,AGXT2,,,,,,,,,,,,,,,,,,,,,,,
PBOV1,GYPC,,,,,,,,,,,,,,,,,,,,,,,
PDIA6,POLR3A,,,,,,,,,,,,,,,,,,,,,,,
NFIA,MX2,,,,,,,,,,,,,,,,,,,,,,,
MTM1,CCDC142,,,,,,,,,,,,,,,,,,,,,,,
MXI1,LCE1F,,,,,,,,,,,,,,,,,,,,,,,
RAB17-DT,PTPRF,,,,,,,,,,,,,,,,,,,,,,,
DUS4L-BCAP29,AMN,,,,,,,,,,,,,,,,,,,,,,,
DHX30,CELF6,,,,,,,,,,,,,,,,,,,,,,,
KCTD6,KCNH3,,,,,,,,,,,,,,,,,,,,,,,
LINC02986,MIR4489,,,,,,,,,,,,,,,,,,,,,,,
RBMS3,MT1M,,,,,,,,,,,,,,,,,,,,,,,
STATH,BYSL,,,,,,,,,,,,,,,,,,,,,,,
RPL34,ILF3,,,,,,,,,,,,,,,,,,,,,,,
HBP1,COPZ1,,,,,,,,,,,,,,,,,,,,,,,
DDR1,DOT1L,,,,,,,,,,,,,,,,,,,,,,,
RN7SKP88,ZDHHC16,,,,,,,,,,,,,,,,,,,,,,,
FBXL8,G0S2,,,,,,,,,,,,,,,,,,,,,,,
NEK7,RBM10,,,,,,,,,,,,,,,,,,,,,,,
PLEKHG4B,RSPO4,,,,,,,,,,,,,,,,,,,,,,,
LASP1,LRCOL1,,,,,,,,,,,,,,,,,,,,,,,
ARID1B,APOF,,,,,,,,,,,,,,,,,,,,,,,
TRIM5,CCL4,,,,,,,,,,,,,,,,,,,,,,,
L3HYPDH,RPL17,,,,,,,,,,,,,,,,,,,,,,,
NEIL2,C3,,,,,,,,,,,,,,,,,,,,,,,
KIAA1191,XDH,,,,,,,,,,,,,,,,,,,,,,,
TRDV3,TENT2,,,,,,,,,,,,,,,,,,,,,,,
PIN1P1,SERINC2,,,,,,,,,,,,,,,,,,,,,,,
FREM2,LSG1,,,,,,,,,,,,,,,,,,,,,,,
ANXA2,TACC3,,,,,,,,,,,,,,,,,,,,,,,
DPY19L3,MED31,,,,,,,,,,,,,,,,,,,,,,,
USP33,STUB1,,,,,,,,,,,,,,,,,,,,,,,
ZC3H6,UGT2B4,,,,,,,,,,,,,,,,,,,,,,,
RNF168,KHK,,,,,,,,,,,,,,,,,,,,,,,
CCDST,HSD17B13,,,,,,,,,,,,,,,,,,,,,,,
CARD8,PLK2,,,,,,,,,,,,,,,,,,,,,,,
ARHGAP21,ARHGEF11,,,,,,,,,,,,,,,,,,,,,,,
NCAPD3,GLYCTK,,,,,,,,,,,,,,,,,,,,,,,
EIF2AK2,CUL4A,,,,,,,,,,,,,,,,,,,,,,,
TSC1,APOB,,,,,,,,,,,,,,,,,,,,,,,
TRGV3,SNORD18B,,,,,,,,,,,,,,,,,,,,,,,
TRGV5,JUNB,,,,,,,,,,,,,,,,,,,,,,,
CCDC50,TOMM34,,,,,,,,,,,,,,,,,,,,,,,
LINC00598,STYXL1,,,,,,,,,,,,,,,,,,,,,,,
ERBIN,FAM99A,,,,,,,,,,,,,,,,,,,,,,,
TULP3,SERPINA10,,,,,,,,,,,,,,,,,,,,,,,
MAS1L,ITIH3,,,,,,,,,,,,,,,,,,,,,,,
PRR13P5,IL2RA,,,,,,,,,,,,,,,,,,,,,,,
DPPA2,AKR1C6P,,,,,,,,,,,,,,,,,,,,,,,
HACE1,PRAP1,,,,,,,,,,,,,,,,,,,,,,,
KPNB1-DT,MFSD4B,,,,,,,,,,,,,,,,,,,,,,,
EQTN,ALOX12-AS1,,,,,,,,,,,,,,,,,,,,,,,
LZTS2,ARSB,,,,,,,,,,,,,,,,,,,,,,,
PRKCA,GLYAT,,,,,,,,,,,,,,,,,,,,,,,
ZNF567-DT,GCNT2,,,,,,,,,,,,,,,,,,,,,,,
VPS54,CPED1,,,,,,,,,,,,,,,,,,,,,,,
EXD3,WBP2,,,,,,,,,,,,,,,,,,,,,,,
KIRREL3,TTR,,,,,,,,,,,,,,,,,,,,,,,
WDR76,CXCR2,,,,,,,,,,,,,,,,,,,,,,,
MUC13,SERPINA1,,,,,,,,,,,,,,,,,,,,,,,
LRRFIP2,EXOC4,,,,,,,,,,,,,,,,,,,,,,,
SAPCD1-AS1,PI4KB,,,,,,,,,,,,,,,,,,,,,,,
MTERF3,SCARNA22,,,,,,,,,,,,,,,,,,,,,,,
EMSY,HP,,,,,,,,,,,,,,,,,,,,,,,
GABARAPL3,CYP2C9,,,,,,,,,,,,,,,,,,,,,,,
SRP9,CDAN1,,,,,,,,,,,,,,,,,,,,,,,
SRP9P1,SNORA71E,,,,,,,,,,,,,,,,,,,,,,,
LOH12CR2,LOC729080,,,,,,,,,,,,,,,,,,,,,,,
IQGAP3,PRKCSH,,,,,,,,,,,,,,,,,,,,,,,
MIR1291,ATP6V1F,,,,,,,,,,,,,,,,,,,,,,,
SNORA2C,ALAS1,,,,,,,,,,,,,,,,,,,,,,,
GNAO1,A1BG,,,,,,,,,,,,,,,,,,,,,,,
TM2D1,IVL,,,,,,,,,,,,,,,,,,,,,,,
SPTBN1,SAMD9L,,,,,,,,,,,,,,,,,,,,,,,
HNRNPH2,UBFD1,,,,,,,,,,,,,,,,,,,,,,,
PSMC3IP,TMEM231,,,,,,,,,,,,,,,,,,,,,,,
SSH1,S100A12,,,,,,,,,,,,,,,,,,,,,,,
LIG3,ORMDL3,,,,,,,,,,,,,,,,,,,,,,,
PHACTR4,SLC18A1,,,,,,,,,,,,,,,,,,,,,,,
ODAD2,UGT2B10,,,,,,,,,,,,,,,,,,,,,,,
NOL7,NPEPPSP1,,,,,,,,,,,,,,,,,,,,,,,
NBPF5P,NR1I2,,,,,,,,,,,,,,,,,,,,,,,
BRIX1,AK4,,,,,,,,,,,,,,,,,,,,,,,
SFXN3,MAN2C1,,,,,,,,,,,,,,,,,,,,,,,
ASXL2,CCDC152,,,,,,,,,,,,,,,,,,,,,,,
SMARCA5,CIAO3,,,,,,,,,,,,,,,,,,,,,,,
TOP1P1,ALOX12B,,,,,,,,,,,,,,,,,,,,,,,
INF2,NDOR1,,,,,,,,,,,,,,,,,,,,,,,
IFT81,CYP2J2,,,,,,,,,,,,,,,,,,,,,,,
LCMT2,NUAK2,,,,,,,,,,,,,,,,,,,,,,,
ZKSCAN7,CYP2C8,,,,,,,,,,,,,,,,,,,,,,,
ECI2-DT,ESR1,,,,,,,,,,,,,,,,,,,,,,,
CRISPLD1,COPS4,,,,,,,,,,,,,,,,,,,,,,,
PPM1A,MTARC1,,,,,,,,,,,,,,,,,,,,,,,
TASOR2,ATXN7,,,,,,,,,,,,,,,,,,,,,,,
IGF2BP3,GDI1,,,,,,,,,,,,,,,,,,,,,,,
FNTA,ANAPC1,,,,,,,,,,,,,,,,,,,,,,,
PIKFYVE,OIT3,,,,,,,,,,,,,,,,,,,,,,,
RCC2,TTC14,,,,,,,,,,,,,,,,,,,,,,,
NAA35,NPC1L1,,,,,,,,,,,,,,,,,,,,,,,
ALDH9A1,SORCS1,,,,,,,,,,,,,,,,,,,,,,,
RPS20,BMP10,,,,,,,,,,,,,,,,,,,,,,,
H1-0,MNAT1,,,,,,,,,,,,,,,,,,,,,,,
NCSTN,FYB2,,,,,,,,,,,,,,,,,,,,,,,
UFL1,MIX23,,,,,,,,,,,,,,,,,,,,,,,
FAM3C,HAO2,,,,,,,,,,,,,,,,,,,,,,,
IFNE,MAP3K10,,,,,,,,,,,,,,,,,,,,,,,
LINC01756,ABCC10,,,,,,,,,,,,,,,,,,,,,,,
SERHL,LCAT,,,,,,,,,,,,,,,,,,,,,,,
KLK14,FAM99B,,,,,,,,,,,,,,,,,,,,,,,
PCDHA2,AGTR1,,,,,,,,,,,,,,,,,,,,,,,
TPMT,LARP4B,,,,,,,,,,,,,,,,,,,,,,,
ERC2-IT1,PTRH2,,,,,,,,,,,,,,,,,,,,,,,
TOP2A,MARS2,,,,,,,,,,,,,,,,,,,,,,,
MTUS2,PTK2B,,,,,,,,,,,,,,,,,,,,,,,
TRAPPC13,MCM7,,,,,,,,,,,,,,,,,,,,,,,
BCAS1,RGL4,,,,,,,,,,,,,,,,,,,,,,,
PPP2R2B,FLNA,,,,,,,,,,,,,,,,,,,,,,,
FRMD6,SF1,,,,,,,,,,,,,,,,,,,,,,,
AMD1,DCAF5,,,,,,,,,,,,,,,,,,,,,,,
TAOK3,THUMPD2,,,,,,,,,,,,,,,,,,,,,,,
RAD18,MMS19,,,,,,,,,,,,,,,,,,,,,,,
RBMY2AP,PYCR1,,,,,,,,,,,,,,,,,,,,,,,
RBMY2BP,JMJD1C,,,,,,,,,,,,,,,,,,,,,,,
RBMY2CP,CFHR5,,,,,,,,,,,,,,,,,,,,,,,
RBMY2DP,MYG1,,,,,,,,,,,,,,,,,,,,,,,
C7orf25,CDC42EP2,,,,,,,,,,,,,,,,,,,,,,,
HYCC1,MAT1A,,,,,,,,,,,,,,,,,,,,,,,
PCDHA3,CXCL9,,,,,,,,,,,,,,,,,,,,,,,
CNOT7,FARSA,,,,,,,,,,,,,,,,,,,,,,,
COX6A1,BTRC,,,,,,,,,,,,,,,,,,,,,,,
COX6A1P2,AR,,,,,,,,,,,,,,,,,,,,,,,
ZNF395,GNG3,,,,,,,,,,,,,,,,,,,,,,,
PGGT1B,KLF15,,,,,,,,,,,,,,,,,,,,,,,
FNDC3B,SMOC1,,,,,,,,,,,,,,,,,,,,,,,
PPP6C,ARL8A,,,,,,,,,,,,,,,,,,,,,,,
FMNL2,RCAN1,,,,,,,,,,,,,,,,,,,,,,,
C5orf47,XRCC3,,,,,,,,,,,,,,,,,,,,,,,
MAFK,FHIP1B,,,,,,,,,,,,,,,,,,,,,,,
ADAL,C5AR2,,,,,,,,,,,,,,,,,,,,,,,
CCDC28B,RCSD1,,,,,,,,,,,,,,,,,,,,,,,
AFF4,AFM,,,,,,,,,,,,,,,,,,,,,,,
HSD17B7P2,ABHD16A,,,,,,,,,,,,,,,,,,,,,,,
LAMB1,UTP15,,,,,,,,,,,,,,,,,,,,,,,
CLIC4,APOA5,,,,,,,,,,,,,,,,,,,,,,,
CELA3A,MORC4,,,,,,,,,,,,,,,,,,,,,,,
NT5C1B-RDH14,ENGASE,,,,,,,,,,,,,,,,,,,,,,,
RDH14,NCF2,,,,,,,,,,,,,,,,,,,,,,,
OTX2-AS1,IGF2R,,,,,,,,,,,,,,,,,,,,,,,
FBXO30,POLR2D,,,,,,,,,,,,,,,,,,,,,,,
OSBPL8,PARG,,,,,,,,,,,,,,,,,,,,,,,
SNX22,CIBAR1,,,,,,,,,,,,,,,,,,,,,,,
DLG1,PDCD6P1,,,,,,,,,,,,,,,,,,,,,,,
DNAI4,CSNK1G2,,,,,,,,,,,,,,,,,,,,,,,
IPP,DAO,,,,,,,,,,,,,,,,,,,,,,,
DNAJC3,MPPE1,,,,,,,,,,,,,,,,,,,,,,,
NAA40,RNF227,,,,,,,,,,,,,,,,,,,,,,,
SYNRG,LCE3E,,,,,,,,,,,,,,,,,,,,,,,
RPA2,NCBP2,,,,,,,,,,,,,,,,,,,,,,,
NRDC,WASH2P,,,,,,,,,,,,,,,,,,,,,,,
PLD4,MFSD14A,,,,,,,,,,,,,,,,,,,,,,,
LINC00550,PIGQ,,,,,,,,,,,,,,,,,,,,,,,
NOL10,ZSWIM3,,,,,,,,,,,,,,,,,,,,,,,
ATP6V1G2-DDX39B,AGT,,,,,,,,,,,,,,,,,,,,,,,
NAALADL2,CLTRN,,,,,,,,,,,,,,,,,,,,,,,
CES5A,DECR2,,,,,,,,,,,,,,,,,,,,,,,
IKZF5,,,,,,,,,,,,,,,,,,,,,,,,
GPX8,,,,,,,,,,,,,,,,,,,,,,,,
GNB4,,,,,,,,,,,,,,,,,,,,,,,,
ARF1,,,,,,,,,,,,,,,,,,,,,,,,
RSPH4A,,,,,,,,,,,,,,,,,,,,,,,,
LINC00390,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPR,,,,,,,,,,,,,,,,,,,,,,,,
TOPORS,,,,,,,,,,,,,,,,,,,,,,,,
PABIR1,,,,,,,,,,,,,,,,,,,,,,,,
MIB1,,,,,,,,,,,,,,,,,,,,,,,,
TLK1,,,,,,,,,,,,,,,,,,,,,,,,
ACYP2,,,,,,,,,,,,,,,,,,,,,,,,
ZNF625,,,,,,,,,,,,,,,,,,,,,,,,
TANC1,,,,,,,,,,,,,,,,,,,,,,,,
DENND10P1,,,,,,,,,,,,,,,,,,,,,,,,
LINC00511,,,,,,,,,,,,,,,,,,,,,,,,
NSL1,,,,,,,,,,,,,,,,,,,,,,,,
HACD2,,,,,,,,,,,,,,,,,,,,,,,,
ANAPC16,,,,,,,,,,,,,,,,,,,,,,,,
PDHA1,,,,,,,,,,,,,,,,,,,,,,,,
UPF2,,,,,,,,,,,,,,,,,,,,,,,,
RPL15,,,,,,,,,,,,,,,,,,,,,,,,
FAM120A,,,,,,,,,,,,,,,,,,,,,,,,
CCDC117,,,,,,,,,,,,,,,,,,,,,,,,
LHX5,,,,,,,,,,,,,,,,,,,,,,,,
TNPO1,,,,,,,,,,,,,,,,,,,,,,,,
WLS,,,,,,,,,,,,,,,,,,,,,,,,
TMC1,,,,,,,,,,,,,,,,,,,,,,,,
RANBP17,,,,,,,,,,,,,,,,,,,,,,,,
BRD7,,,,,,,,,,,,,,,,,,,,,,,,
CTBP2,,,,,,,,,,,,,,,,,,,,,,,,
RBM18,,,,,,,,,,,,,,,,,,,,,,,,
